id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,counterpress,ball_receipt,interception,out,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol,ball_recovery,foul_won,foul_committed,50_50,bad_behaviour,substitution,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,pass_outswinging,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,related_events,pass_cross,interception_outcome_id,interception_outcome_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cut_back,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_4,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,location,pass_inswinging,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
a2fe17da-447e-4f91-928b-fa01e5f3f3d2,521,1,00:12:59.390,12,59,30,Pass,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.794174,,fc1f9601-077e-46d9-be8b-8657145fd1be,,7900,Tiago Manuel Dias Correia,21,Left Wing,71.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,20.917217,2.7335622,1.0,Ground Pass,52.0,15.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc1f9601-077e-46d9-be8b-8657145fd1be,522,1,00:13:01.184,13,1,42,Ball Receipt*,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a2fe17da-447e-4f91-928b-fa01e5f3f3d2,,6713,Diego Javier Llorente Ríos,5,Left Center Back,52.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ded15557-4a74-462d-8dbe-e229cc2923ba,523,1,00:13:01.184,13,1,43,Carry,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.368141,,d0c5515b-b9a6-480b-b25b-01379b18b6b2,,6713,Diego Javier Llorente Ríos,5,Left Center Back,52.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1f9601-077e-46d9-be8b-8657145fd1be,,,,,,,,,,,,,,,50.6,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0c5515b-b9a6-480b-b25b-01379b18b6b2,524,1,00:13:02.552,13,2,30,Pass,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.660632,,cae7da22-ba23-4afe-b718-fef4faf2b66c,,6713,Diego Javier Llorente Ríos,5,Left Center Back,50.6,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,42.59871,1.8368425,1.0,Ground Pass,39.4,56.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae7da22-ba23-4afe-b718-fef4faf2b66c,525,1,00:13:05.213,13,5,42,Ball Receipt*,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d0c5515b-b9a6-480b-b25b-01379b18b6b2,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,39.4,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b557503-33c9-4bde-b486-a9fb513cde79,526,1,00:13:05.213,13,5,43,Carry,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,7.11988,,9d503144-3265-413e-9635-aec65544d7d4,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,39.4,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae7da22-ba23-4afe-b718-fef4faf2b66c,,,,,,,,,,,,,,,39.4,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d503144-3265-413e-9635-aec65544d7d4,527,1,00:13:12.332,13,12,30,Pass,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.568185,,3f13a4c6-85bb-43c8-9000-c7ff46bbce58,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,39.4,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,20.706762,1.1157879,1.0,Ground Pass,48.5,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f13a4c6-85bb-43c8-9000-c7ff46bbce58,528,1,00:13:13.901,13,13,42,Ball Receipt*,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9d503144-3265-413e-9635-aec65544d7d4,,6914,Roberto Román Triguero,2,Right Back,48.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcccee07-39af-4d49-905c-2d016ccd6785,529,1,00:13:13.901,13,13,43,Carry,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.638925,,3f13a4c6-85bb-43c8-9000-c7ff46bbce58,,6914,Roberto Román Triguero,2,Right Back,48.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcddbfd9-23f4-432f-bb3e-909a3fd83274,,,,,,,,,,,,,,,48.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcddbfd9-23f4-432f-bb3e-909a3fd83274,530,1,00:13:14.540,13,14,30,Pass,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.409127,,816e5af3-35e2-42c6-80d5-2cd0f7c0b473,,6914,Roberto Román Triguero,2,Right Back,48.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,19.990248,-2.4660704,1.0,Ground Pass,32.9,63.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816e5af3-35e2-42c6-80d5-2cd0f7c0b473,531,1,00:13:15.949,13,15,42,Ball Receipt*,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fcddbfd9-23f4-432f-bb3e-909a3fd83274,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,32.9,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab680ed1-95b9-4d63-baa8-579d8ae03350,532,1,00:13:15.949,13,15,43,Carry,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.567308,,61603222-0e1d-4992-9385-a6ce0ac373d8,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,32.9,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816e5af3-35e2-42c6-80d5-2cd0f7c0b473,,,,,,,,,,,,,,,32.9,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61603222-0e1d-4992-9385-a6ce0ac373d8,533,1,00:13:17.516,13,17,30,Pass,31,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.434913,,,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,32.9,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.045242,0.2972323,3.0,High Pass,88.4,80.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388b8308-0187-42c6-ad8d-800d1a5009b1,537,1,00:13:36.709,13,36,2,Ball Recovery,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c2f63c85-4333-45cc-ba71-7b6d49314ab1,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f11a262c-7b3b-432f-9010-79c94b16047b,538,1,00:13:37.629,13,37,30,Pass,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.228178,,bf5572ee-78c9-4866-aca7-3fffa5c41d82,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,12.0,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,24.552393,1.1016843,1.0,Ground Pass,23.1,73.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf5572ee-78c9-4866-aca7-3fffa5c41d82,539,1,00:13:39.857,13,39,42,Ball Receipt*,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f11a262c-7b3b-432f-9010-79c94b16047b,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,23.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dce47f3-150f-42d1-82e1-253867091727,540,1,00:13:39.857,13,39,43,Carry,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.943869,,2aecf929-006d-4f66-95cc-4aabb445168a,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,23.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5572ee-78c9-4866-aca7-3fffa5c41d82,,,,,,,,,,,,,,,23.6,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2aecf929-006d-4f66-95cc-4aabb445168a,541,1,00:13:40.801,13,40,30,Pass,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.283882,,b0d19b0f-cb1d-42c6-909a-06da6ffeb4c1,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,23.6,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743.0,Manuel Rolando Iturra Urrutia,15.073486,-1.124951,1.0,Ground Pass,30.1,60.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0d19b0f-cb1d-42c6-909a-06da6ffeb4c1,542,1,00:13:42.085,13,42,42,Ball Receipt*,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2aecf929-006d-4f66-95cc-4aabb445168a,,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,30.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb9bd1ed-7c4b-46c4-bc34-2b00ac3f0aae,543,1,00:13:42.085,13,42,43,Carry,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.092718,,b0d19b0f-cb1d-42c6-909a-06da6ffeb4c1,,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,30.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd4649d-b5f6-4a1f-9e7b-2df333ea4604,,,,,,,,,,,,,,,30.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcd4649d-b5f6-4a1f-9e7b-2df333ea4604,544,1,00:13:42.178,13,42,30,Pass,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.113628,,7ea23e9c-7029-47e7-9eba-1dda5c3c1634,,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,30.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.274212,1.3287983,2.0,Low Pass,34.0,76.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ea23e9c-7029-47e7-9eba-1dda5c3c1634,545,1,00:13:43.291,13,43,10,Interception,33,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.0,,bcd4649d-b5f6-4a1f-9e7b-2df333ea4604,,24453,Josip Radošević,15,Left Center Midfield,86.1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3fc806-3c7b-4395-9eb6-de77adf32b97,546,1,00:13:56.974,13,56,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.478306,,953c594b-623a-4e36-be7d-461603fc4447,,6914,Roberto Román Triguero,2,Right Back,34.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26797.0,Francisco Medina Luna,21.931713,-0.17414394,3.0,High Pass,56.1,76.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953c594b-623a-4e36-be7d-461603fc4447,547,1,00:13:58.452,13,58,42,Ball Receipt*,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ec3fc806-3c7b-4395-9eb6-de77adf32b97,,26797,Francisco Medina Luna,17,Right Wing,56.1,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9e9ab5-b8ac-4978-b1a2-540cd4b6f2ce,548,1,00:13:58.452,13,58,43,Carry,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.436716,,1c515a08-b652-405f-8eed-e61af331a52e,,26797,Francisco Medina Luna,17,Right Wing,56.1,76.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,953c594b-623a-4e36-be7d-461603fc4447,,,,,,,,,,,,,,c7a60420-8b6c-4bd1-839d-7563dbbf9e60,56.1,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7a60420-8b6c-4bd1-839d-7563dbbf9e60,549,1,00:13:59.197,13,59,17,Pressure,34,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.69224,,5e9e9ab5-b8ac-4978-b1a2-540cd4b6f2ce,,6776,David Juncà Reñé,6,Left Back,64.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c515a08-b652-405f-8eed-e61af331a52e,550,1,00:13:59.889,13,59,3,Dispossessed,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,7b0f3df2-729c-4345-bd09-d9066bb610fd,,26797,Francisco Medina Luna,17,Right Wing,56.1,76.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b0f3df2-729c-4345-bd09-d9066bb610fd,551,1,00:13:59.889,13,59,4,Duel,34,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,1c515a08-b652-405f-8eed-e61af331a52e,,6776,David Juncà Reñé,6,Left Back,64.0,3.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fcd464e-948e-4a57-bfd3-d9b49bc673bf,552,1,00:14:00.397,14,0,2,Ball Recovery,34,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,,,6557,Adrián González Morales,16,Left Midfield,68.6,4.1,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f0fc915-0266-4b9d-967d-05568957ea4e,553,1,00:14:16.031,14,16,30,Pass,35,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.680585,,1b765c98-e866-451e-ac40-066ccf750606,,6914,Roberto Román Triguero,2,Right Back,59.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,19.499744,-0.36717382,3.0,High Pass,77.3,73.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b765c98-e866-451e-ac40-066ccf750606,554,1,00:14:17.712,14,17,42,Ball Receipt*,35,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4f0fc915-0266-4b9d-967d-05568957ea4e,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,77.3,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c9a79d-febf-47d3-8f62-0260920ce446,555,1,00:14:17.712,14,17,4,Duel,35,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,a1b87728-c810-457c-9b47-e72b56692ea5,,6776,David Juncà Reñé,6,Left Back,42.8,7.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b87728-c810-457c-9b47-e72b56692ea5,556,1,00:14:17.712,14,17,30,Pass,35,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.803711,,159f0fba-272b-47ef-9912-ab44dc3c2e9b,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,77.3,73.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c9a79d-febf-47d3-8f62-0260920ce446,26797.0,Francisco Medina Luna,12.865458,0.20349304,2.0,Low Pass,89.9,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
