id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_body_part_id,pass_body_part_name,related_events_2,carry_end_location_0,carry_end_location_1,related_events,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_3,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_switch
f93a044a-19a2-4fe7-a940-89361db40fb1,707,1,00:21:17.746,21,17,30,Pass,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.221922,,0e1b29a9-3ec6-4587-b98e-a4898fbf0c00,24138,Joaquín José Marín Ruiz,2,Right Back,73.6,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,2e45f8c2-3f13-4bc3-bd7b-8a2b9407d691,23761.0,Alhassane Bangoura,10.7912,0.56744,2.0,Low Pass,82.7,56.0,,,66.0,Recovery,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e1b29a9-3ec6-4587-b98e-a4898fbf0c00,708,1,00:21:18.968,21,18,42,Ball Receipt*,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f93a044a-19a2-4fe7-a940-89361db40fb1,23761,Alhassane Bangoura,17,Right Wing,82.7,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9952ce1-d50e-4205-be7b-7702c73edc4f,709,1,00:21:18.968,21,18,43,Carry,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.94335,,0e1b29a9-3ec6-4587-b98e-a4898fbf0c00,23761,Alhassane Bangoura,17,Right Wing,82.7,56.0,,,,,True,,,,,,,,,,,,,,,,,,,,,65a895ab-420e-4bad-a7cc-4456926ab57a,,,,,,,,,,,,,,,,,,d28bac7a-fc37-40d0-b581-32b50a0de21a,86.0,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d28bac7a-fc37-40d0-b581-32b50a0de21a,710,1,00:21:19.379,21,19,17,Pressure,51,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.360448,,e9952ce1-d50e-4205-be7b-7702c73edc4f,3023,Yuri Berchiche Izeta,6,Left Back,32.2,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65a895ab-420e-4bad-a7cc-4456926ab57a,711,1,00:21:19.911,21,19,14,Dribble,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,72d4c7c4-6a98-428f-9609-a82cec5383d2,23761,Alhassane Bangoura,17,Right Wing,86.0,59.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,
fb2df1a2-4734-4da5-8794-d3ecbe458fcd,731,1,00:22:15.281,22,15,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.216389,,748bdb4e-e5e2-4c09-9a29-67021e7c1f50,10612,Yoel Rodríguez Oterino,1,Goalkeeper,26.4,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,b028045d-d5c6-4f98-8ae6-a4a5864376e5,11542.0,Javier Guerra Rodríguez,67.93887,-0.4491654,3.0,High Pass,87.6,20.2,9.0,Incomplete,62.0,Free Kick,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748bdb4e-e5e2-4c09-9a29-67021e7c1f50,732,1,00:22:18.497,22,18,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,fb2df1a2-4734-4da5-8794-d3ecbe458fcd,11542,Javier Guerra Rodríguez,23,Center Forward,86.7,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6d42338-067d-499e-ae96-56043cd9408c,733,1,00:22:18.497,22,18,4,Duel,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,b028045d-d5c6-4f98-8ae6-a4a5864376e5,11542,Javier Guerra Rodríguez,23,Center Forward,87.6,20.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b028045d-d5c6-4f98-8ae6-a4a5864376e5,734,1,00:22:18.497,22,18,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,1.049863,,3fa3072f-b6cc-485b-b76e-603fc6be7618,8724,Carlos Martínez Díez,2,Right Back,32.5,59.9,,,,,True,,,,,,,,,,,,,,,,,,,,,b6d42338-067d-499e-ae96-56043cd9408c,6633.0,Markel Bergara Larrañaga,11.583178,-0.45592576,2.0,Low Pass,42.9,54.8,,,66.0,Recovery,,,,,,fb2df1a2-4734-4da5-8794-d3ecbe458fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
3fa3072f-b6cc-485b-b76e-603fc6be7618,735,1,00:22:19.547,22,19,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,,,b028045d-d5c6-4f98-8ae6-a4a5864376e5,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,42.9,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93d7b5ba-7983-4ea4-a700-71104dcbceaa,736,1,00:22:19.547,22,19,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.197097,,3fa3072f-b6cc-485b-b76e-603fc6be7618,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,42.9,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,a3e10caa-81ee-4ce0-bb83-f9bc75aeaf18,,,,,,,,,,,,,,,,,,,43.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3e10caa-81ee-4ce0-bb83-f9bc75aeaf18,737,1,00:22:19.744,22,19,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,1.606967,,14d658cb-a1a4-4875-bed6-71193a101071,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,43.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.729914,0.3349823,3.0,High Pass,59.2,59.6,9.0,Incomplete,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14d658cb-a1a4-4875-bed6-71193a101071,738,1,00:22:21.351,22,21,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.910654,,a3e10caa-81ee-4ce0-bb83-f9bc75aeaf18,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,60.9,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,ac9a3eca-e007-4ac8-84bc-f0953e5c6149,11542.0,Javier Guerra Rodríguez,18.611824,-1.0783106,3.0,High Pass,69.7,4.1,,,66.0,Recovery,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0b84e52-c4b9-4a0d-825e-4ef970b70dd8,739,1,00:22:23.786,22,23,17,Pressure,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,1.018812,,29f61204-5323-4382-acdf-6bfd6f789747,8724,Carlos Martínez Díez,2,Right Back,47.6,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,ac9a3eca-e007-4ac8-84bc-f0953e5c6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9a3eca-e007-4ac8-84bc-f0953e5c6149,740,1,00:22:24.262,22,24,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,14d658cb-a1a4-4875-bed6-71193a101071,11542,Javier Guerra Rodríguez,23,Center Forward,69.7,4.1,,,,,True,,,,,,,,,,,,,,,,,,,,,a0b84e52-c4b9-4a0d-825e-4ef970b70dd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29f61204-5323-4382-acdf-6bfd6f789747,741,1,00:22:24.262,22,24,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.621949,,a0b84e52-c4b9-4a0d-825e-4ef970b70dd8,11542,Javier Guerra Rodríguez,23,Center Forward,69.7,4.1,,,,,True,,,,,,,,,,,,,,,,,,,,,ac9a3eca-e007-4ac8-84bc-f0953e5c6149,,,,,,,,,,,,,,,,,,ec43475a-8d6e-4e3d-998e-f5c104a61224,65.8,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec43475a-8d6e-4e3d-998e-f5c104a61224,742,1,00:22:24.883,22,24,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.894706,,0c724ef5-7b31-4a62-a352-912ced6bad1a,11542,Javier Guerra Rodríguez,23,Center Forward,65.8,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,14.317122,3.0926807,1.0,Ground Pass,51.5,4.8,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c724ef5-7b31-4a62-a352-912ced6bad1a,743,1,00:22:25.778,22,25,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ec43475a-8d6e-4e3d-998e-f5c104a61224,6914,Roberto Román Triguero,6,Left Back,51.5,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d0d2323-0dfc-4f93-b5f8-08d188c7ce63,744,1,00:22:25.778,22,25,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.214386,,0c724ef5-7b31-4a62-a352-912ced6bad1a,6914,Roberto Román Triguero,6,Left Back,51.5,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,2391b7a5-0226-4fef-8e9e-7d780dc7b1b2,,,,,,,,,,,,,,,,,,,32.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391b7a5-0226-4fef-8e9e-7d780dc7b1b2,745,1,00:22:27.993,22,27,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.011774,,0289e208-f4ce-4f71-97df-ae0deee597e9,6914,Roberto Román Triguero,6,Left Back,32.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,10612.0,Yoel Rodríguez Oterino,28.924902,2.3733077,1.0,Ground Pass,11.5,29.8,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0289e208-f4ce-4f71-97df-ae0deee597e9,746,1,00:22:30.004,22,30,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2391b7a5-0226-4fef-8e9e-7d780dc7b1b2,10612,Yoel Rodríguez Oterino,1,Goalkeeper,11.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa470ead-c4e0-414a-aa8e-0512da6f2907,747,1,00:22:30.004,22,30,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.091086,,0289e208-f4ce-4f71-97df-ae0deee597e9,10612,Yoel Rodríguez Oterino,1,Goalkeeper,11.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,feebe82c-6b53-4d5f-b71d-b61da7574c66,,,,,,,,,,,,,,,,,,,11.1,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feebe82c-6b53-4d5f-b71d-b61da7574c66,748,1,00:22:30.095,22,30,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.490461,,a8d47394-96bb-4818-9c3f-3f92306d0b3c,10612,Yoel Rodríguez Oterino,1,Goalkeeper,11.1,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,d7620e2f-d893-4c07-a3f6-9efa78765c6b,11542.0,Javier Guerra Rodríguez,58.537,-0.40937808,3.0,High Pass,64.8,6.5,9.0,Incomplete,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7620e2f-d893-4c07-a3f6-9efa78765c6b,749,1,00:22:33.586,22,33,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,feebe82c-6b53-4d5f-b71d-b61da7574c66,11542,Javier Guerra Rodríguez,23,Center Forward,62.7,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8d47394-96bb-4818-9c3f-3f92306d0b3c,750,1,00:22:33.586,22,33,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,1.317124,,585287bf-84da-426d-9898-21e29fac301e,8724,Carlos Martínez Díez,2,Right Back,55.3,73.6,,,,,True,,,,,,,,,,,,,,,,,,,,,e2d8078f-4ffb-42ca-9b99-8e01c13e83f2,,,12.606348,-0.03173537,2.0,Low Pass,67.9,73.2,9.0,Incomplete,66.0,Recovery,,,,,,feebe82c-6b53-4d5f-b71d-b61da7574c66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
e2d8078f-4ffb-42ca-9b99-8e01c13e83f2,751,1,00:22:33.586,22,33,4,Duel,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,a8d47394-96bb-4818-9c3f-3f92306d0b3c,11542,Javier Guerra Rodríguez,23,Center Forward,64.8,6.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585287bf-84da-426d-9898-21e29fac301e,752,1,00:22:34.903,22,34,2,Ball Recovery,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,a8d47394-96bb-4818-9c3f-3f92306d0b3c,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,52.2,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884678a8-a654-4366-9dd5-c0a84064a8cd,753,1,00:22:34.903,22,34,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.764987,,585287bf-84da-426d-9898-21e29fac301e,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,52.2,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,78a74ec4-3b72-4d8a-96ae-58764dfb6254,,,,,,,,,,,,,,,,,,,55.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
