id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,related_events_2,related_events_3,pass_recipient_id,pass_recipient_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_won_defensive,pass_no_touch,location,pass_technique_id,pass_technique_name,pass_through_ball,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,clearance_left_foot,pass_cross,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,related_events_4,foul_committed_advantage,foul_won_advantage
4122ea3c-caf2-4379-8bc4-eba7044b2b89,2351,2,00:18:42.121,63,42,30,Pass,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.245262,,b0baf6e7-36a9-4794-ac74-b7e36257ce48,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,29.8,34.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,15.745793,-1.6470811,1.0,Ground Pass,28.6,18.8,,,,,,,,f04f010e-6c5f-456e-a468-9b6337da4118,,,,26222.0,José Eduardo Rosa Vale de Castro,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0baf6e7-36a9-4794-ac74-b7e36257ce48,2352,2,00:18:43.366,63,43,42,Ball Receipt*,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4122ea3c-caf2-4379-8bc4-eba7044b2b89,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.6,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d3609b-a28a-41ee-9dcb-07c0a7b7919c,2353,2,00:18:43.366,63,43,43,Carry,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.633965,,6e497b3d-22d4-4352-8901-c7168b4e83dc,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.6,18.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e43f910-9df0-4dbd-b93f-b81ddd92cbfc,,b0baf6e7-36a9-4794-ac74-b7e36257ce48,,,,,,,,35.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e43f910-9df0-4dbd-b93f-b81ddd92cbfc,2354,2,00:18:44.298,63,44,17,Pressure,158,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.328526,,76d3609b-a28a-41ee-9dcb-07c0a7b7919c,6609.0,Denis Suárez Fernández,12.0,Right Midfield,83.6,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a59320-25c2-4779-9677-4a0cfb30b030,2355,2,00:18:45.000,63,45,39,Dribbled Past,158,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,0a965443-47ea-42c4-a039-a6615c79f631,6609.0,Denis Suárez Fernández,12.0,Right Midfield,84.7,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e497b3d-22d4-4352-8901-c7168b4e83dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e497b3d-22d4-4352-8901-c7168b4e83dc,2356,2,00:18:45.000,63,45,14,Dribble,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c2a59320-25c2-4779-9677-4a0cfb30b030,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,35.4,9.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a965443-47ea-42c4-a039-a6615c79f631,2357,2,00:18:45.000,63,45,43,Carry,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.24213,,0305aa7d-f909-4aa9-a73d-aa5578a0f867,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,35.4,9.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e497b3d-22d4-4352-8901-c7168b4e83dc,,c2a59320-25c2-4779-9677-4a0cfb30b030,,,,,,,,35.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0305aa7d-f909-4aa9-a73d-aa5578a0f867,2358,2,00:18:45.242,63,45,30,Pass,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.799571,,38778c66-af09-44dd-a76a-c0e84397f051,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,35.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,0.0,1.0,Ground Pass,50.6,9.6,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38778c66-af09-44dd-a76a-c0e84397f051,2359,2,00:18:46.042,63,46,42,Ball Receipt*,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0305aa7d-f909-4aa9-a73d-aa5578a0f867,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,50.6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcd2a470-3c3e-4d52-8adf-d348cc392cda,2360,2,00:18:46.042,63,46,43,Carry,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.098844,,38778c66-af09-44dd-a76a-c0e84397f051,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,50.6,9.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c9b890a-ea97-481c-be7a-7be8c6fb844a,,a7ba1af5-5068-4dd5-912e-750fbc36df6e,,,,,,,,55.3,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7ba1af5-5068-4dd5-912e-750fbc36df6e,2361,2,00:18:46.962,63,46,17,Pressure,158,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.178709,,4c9b890a-ea97-481c-be7a-7be8c6fb844a,6357.0,Jonathan dos Santos Ramírez,2.0,Right Back,66.1,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd2a470-3c3e-4d52-8adf-d348cc392cda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c9b890a-ea97-481c-be7a-7be8c6fb844a,2362,2,00:18:47.140,63,47,14,Dribble,158,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,23be15b5-ec0b-4377-ab83-2138ff462036,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,55.3,5.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7ba1af5-5068-4dd5-912e-750fbc36df6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23be15b5-ec0b-4377-ab83-2138ff462036,2363,2,00:18:47.140,63,47,4,Duel,158,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,4c9b890a-ea97-481c-be7a-7be8c6fb844a,6357.0,Jonathan dos Santos Ramírez,2.0,Right Back,64.8,74.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7ab5899-554d-45c6-9490-ded75dd6f522,2364,2,00:19:01.929,64,1,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.101898,,1d37a329-0591-4d53-bdba-41f1292a33b3,6914.0,Roberto Román Triguero,6.0,Left Back,48.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,17.709885,0.46869808,3.0,High Pass,63.9,8.1,67.0,Throw-in,,,,,,,,,,11542.0,Javier Guerra Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d37a329-0591-4d53-bdba-41f1292a33b3,2365,2,00:19:03.031,64,3,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f7ab5899-554d-45c6-9490-ded75dd6f522,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,63.9,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c4d4e9b-754c-4fc6-a8d9-d0171617e45a,2366,2,00:19:03.031,64,3,43,Carry,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.688412,,16336ee6-f453-4d60-a377-1b417b9ccb9d,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,63.9,8.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d37a329-0591-4d53-bdba-41f1292a33b3,,46b3c196-ea08-4340-83e4-c470be14ff7f,,,,,,,,66.2,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46b3c196-ea08-4340-83e4-c470be14ff7f,2367,2,00:19:03.639,64,3,17,Pressure,159,360,Rayo Vallecano,4,From Throw In,222,Villarreal,1.030514,,1c4d4e9b-754c-4fc6-a8d9-d0171617e45a,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,56.2,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ae1237e-f771-41e2-8a70-812c54e12e79,2368,2,00:19:04.515,64,4,17,Pressure,159,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.343068,,16336ee6-f453-4d60-a377-1b417b9ccb9d,6609.0,Denis Suárez Fernández,12.0,Right Midfield,59.0,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16336ee6-f453-4d60-a377-1b417b9ccb9d,2369,2,00:19:04.719,64,4,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.139411,,6ae1237e-f771-41e2-8a70-812c54e12e79,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,66.2,5.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.1415927,1.0,Ground Pass,62.6,5.7,,,9.0,Incomplete,,,,8201ee8a-e580-484f-adfa-f5e3b8391191,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201ee8a-e580-484f-adfa-f5e3b8391191,2370,2,00:19:04.858,64,4,6,Block,159,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,16336ee6-f453-4d60-a377-1b417b9ccb9d,6609.0,Denis Suárez Fernández,12.0,Right Midfield,57.5,74.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c68a1f-d3a2-4475-9f9c-d53f14da8d83,2371,2,00:19:09.727,64,9,30,Pass,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.988927,,d5c9e945-aa0a-4863-98c4-fe5477f3df5b,6914.0,Roberto Román Triguero,6.0,Left Back,64.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,13.386934,2.41433,2.0,Low Pass,54.2,9.0,67.0,Throw-in,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
