id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,related_events_2,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,clearance_head,clearance_right_foot,pass_switch,shot_first_time,ball_recovery_recovery_failure,clearance_aerial_won,dribble_overrun,foul_won_defensive,player,position
2fb296c0-cc70-4d0c-b0bd-42a2e0f04c9e,2288,2,00:33:11.709,78,11,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.466147,,3423c55f-1a4a-48e8-bd7d-dc8538380b03,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,73.4,58.8,7900.0,Tiago Manuel Dias Correia,21.36001,-0.28473043,3.0,High Pass,93.9,52.8,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,59ce5a8d-b7ae-43b8-8428-895a110943f9,,,9.0,Incomplete,,,,c53bca03-4858-414c-8e9c-61051fffa0ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c53bca03-4858-414c-8e9c-61051fffa0ad,2289,2,00:33:13.175,78,13,42,Ball Receipt*,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2fb296c0-cc70-4d0c-b0bd-42a2e0f04c9e,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,94.8,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423c55f-1a4a-48e8-bd7d-dc8538380b03,2290,2,00:33:13.175,78,13,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,2.121081,,2fb296c0-cc70-4d0c-b0bd-42a2e0f04c9e,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,26.2,27.3,6899.0,Rubén Pardo Gutiérrez,16.429546,-0.67759264,3.0,High Pass,39.0,17.0,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,c233ebd0-6e66-41ec-9e87-b839de4aed87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c233ebd0-6e66-41ec-9e87-b839de4aed87,2291,2,00:33:15.296,78,15,42,Ball Receipt*,175,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,,,3423c55f-1a4a-48e8-bd7d-dc8538380b03,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,39.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ccd5d54-4c9b-4052-9b7e-4f638925122f,2292,2,00:33:15.296,78,15,4,Duel,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,9d34b179-33cb-466b-a4fa-5e0481514935,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,80.9,62.8,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d34b179-33cb-466b-a4fa-5e0481514935,2293,2,00:33:15.296,78,15,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.906208,,1ccd5d54-4c9b-4052-9b7e-4f638925122f,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,39.2,17.3,,,6.0440054,0.6799089,2.0,Low Pass,43.9,21.1,,,,,,,,True,,,,,,,,,,,,,,,535fc4ac-28d1-476c-a715-de919f2b77e0,,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535fc4ac-28d1-476c-a715-de919f2b77e0,2294,2,00:33:16.203,78,16,2,Ball Recovery,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,9d34b179-33cb-466b-a4fa-5e0481514935,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,76.2,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87baa8a9-3bd0-4afa-83c6-64cb0d4b736b,2295,2,00:33:16.203,78,16,43,Carry,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.583688,,0d3e163e-8879-494e-8e2d-7b24a7e49bda,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,76.2,59.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,535fc4ac-28d1-476c-a715-de919f2b77e0,76.2,57.9,,,,,,add2f299-1d5d-4cf5-8bc5-7ba87a702403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add2f299-1d5d-4cf5-8bc5-7ba87a702403,2296,2,00:33:16.469,78,16,17,Pressure,175,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.352499,,0d3e163e-8879-494e-8e2d-7b24a7e49bda,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,43.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87baa8a9-3bd0-4afa-83c6-64cb0d4b736b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3e163e-8879-494e-8e2d-7b24a7e49bda,2297,2,00:33:16.786,78,16,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.432092,,6abff95c-191a-442f-8e5f-9f7f3d8e5102,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,76.2,57.9,11539.0,Adrián Embarba Blázquez,37.908443,0.62239605,3.0,High Pass,107.0,80.0,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,add2f299-1d5d-4cf5-8bc5-7ba87a702403,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6abff95c-191a-442f-8e5f-9f7f3d8e5102,2298,2,00:33:21.218,78,21,42,Ball Receipt*,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,0d3e163e-8879-494e-8e2d-7b24a7e49bda,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,91.6,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b99a8f04-5252-4f75-9972-08523d7c4ca9,2302,2,00:33:41.836,78,41,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.811994,,c3b3288b-3a64-4353-9342-6928bff51776,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,70.2,55.6,7900.0,Tiago Manuel Dias Correia,60.94957,-0.9450157,3.0,High Pass,105.9,6.2,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,da9b2edb-437f-47d6-96b5-7573f9cd6796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
da9b2edb-437f-47d6-96b5-7573f9cd6796,2303,2,00:33:45.648,78,45,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b99a8f04-5252-4f75-9972-08523d7c4ca9,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,105.9,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717d98f5-03b2-4896-ac3b-2cfef71b32cf,2304,2,00:33:45.648,78,45,43,Carry,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.040205,,da9b2edb-437f-47d6-96b5-7573f9cd6796,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,105.9,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fed07b9c-e566-40d7-ae78-c26308581275,106.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fed07b9c-e566-40d7-ae78-c26308581275,2305,2,00:33:48.688,78,48,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.694271,,bfcf1c44-906a-471b-8549-4c3bda2c7a42,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,106.1,6.4,6914.0,Roberto Román Triguero,9.867117,2.8326619,1.0,Ground Pass,96.7,9.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfcf1c44-906a-471b-8549-4c3bda2c7a42,2306,2,00:33:49.383,78,49,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fed07b9c-e566-40d7-ae78-c26308581275,6914.0,Roberto Román Triguero,6.0,Left Back,96.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d40eccc9-31a2-45ec-a7a5-429755474be0,2307,2,00:33:49.383,78,49,43,Carry,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.393735,,bfcf1c44-906a-471b-8549-4c3bda2c7a42,6914.0,Roberto Román Triguero,6.0,Left Back,96.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11f6c90-474e-48b1-8664-9b394f75a043,91.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e11f6c90-474e-48b1-8664-9b394f75a043,2308,2,00:33:50.776,78,50,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.310689,,72336ab0-c93e-4401-b833-6a463b90aa77,6914.0,Roberto Román Triguero,6.0,Left Back,91.6,11.5,26848.0,Roberto Trashorras Gayoso,28.04015,1.0273187,3.0,High Pass,106.1,35.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
72336ab0-c93e-4401-b833-6a463b90aa77,2309,2,00:33:52.087,78,52,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e11f6c90-474e-48b1-8664-9b394f75a043,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,106.1,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a96caf-841e-47c7-8db3-7ccd846e6303,2310,2,00:33:52.087,78,52,43,Carry,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.11904,,72336ab0-c93e-4401-b833-6a463b90aa77,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,106.1,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2039b61-ee03-4a63-849c-2777efab0193,106.1,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2039b61-ee03-4a63-849c-2777efab0193,2311,2,00:33:52.206,78,52,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.622178,,0899a3e8-dae7-449f-9fe9-aa132b826fe1,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,106.1,35.5,26607.0,José Raúl Baena Urdiales,7.702597,-1.5967646,2.0,Low Pass,105.9,27.8,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0ef11c-200f-4cb3-a67d-ad18fe3fbab1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0899a3e8-dae7-449f-9fe9-aa132b826fe1,2312,2,00:33:52.828,78,52,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c2039b61-ee03-4a63-849c-2777efab0193,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,105.9,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b0ef11c-200f-4cb3-a67d-ad18fe3fbab1,2313,2,00:33:52.979,78,52,16,Shot,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.672995,,4c4df5b2-c4d3-4b5e-b0ce-9b9369d6cc9c,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,105.2,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101300925,116.6,37.9,0.6,c2039b61-ee03-4a63-849c-2777efab0193,100.0,Saved,95.0,Volley,40.0,Right Foot,87.0,Open Play,108.4,45.3,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,False,103.8,35.2,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,False,107.7,40.3,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,109.2,36.2,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,False,101.2,17.2,8724.0,Carlos Martínez Díez,2.0,Right Back,False,116.9,37.8,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,96.3,27.2,6690.0,Xabier Prieto Argarate,9.0,Right Defensive Midfield,False,98.2,33.3,3023.0,Yuri Berchiche Izeta,6.0,Left Back,False,91.7,20.5,5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,False,109.2,40.6,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,105.9,34.9,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,True,109.0,51.9,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,100.0,7.3,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,True,85.0,17.3,6914.0,Roberto Román Triguero,6.0,Left Back,True,109.2,43.3,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
4c4df5b2-c4d3-4b5e-b0ce-9b9369d6cc9c,2314,2,00:33:53.652,78,53,23,Goal Keeper,177,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.0,,9b0ef11c-200f-4cb3-a67d-ad18fe3fbab1,6694.0,Gerónimo Rulli,1.0,Goalkeeper,3.2,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,In Play Danger,33.0,Shot Saved,35.0,Both Hands,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee10e525-2b6e-4e30-9762-824946943e59,2315,2,00:33:54.209,78,54,17,Pressure,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.456264,,d755a054-aab7-4101-8f8a-7caecd14a982,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,114.3,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
