id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,off_camera,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,duel,clearance,out,interception,ball_recovery,miscontrol,foul_committed,foul_won,block,substitution,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,goalkeeper_body_part_id,goalkeeper_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch
7ec90f37-be2c-4c46-bd19-5f643eed9613,576,1,00:12:14.231,12,14,43,Carry,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.573596,,38f0c9f1-629d-4d21-a0e1-2113c2b6f231,6713,Diego Javier Llorente Ríos,9,Right Defensive Midfield,52.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,a82e5b71-1967-4abc-bbad-387c4bb02152,,,,,,,,,,,,,,50.8,42.5,,,,,,,,,,,,,,,,,,
38f0c9f1-629d-4d21-a0e1-2113c2b6f231,577,1,00:12:14.804,12,14,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.419955,,f6c85916-0f1e-4e6b-a9ef-b99a344d32c3,6713,Diego Javier Llorente Ríos,9,Right Defensive Midfield,50.8,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,34.839058,-1.7907106,1.0,Ground Pass,43.2,8.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
f6c85916-0f1e-4e6b-a9ef-b99a344d32c3,578,1,00:12:17.224,12,17,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,38f0c9f1-629d-4d21-a0e1-2113c2b6f231,6914,Roberto Román Triguero,6,Left Back,43.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aefb9bd-6c71-4d39-9433-31826091ed5e,579,1,00:12:17.224,12,17,43,Carry,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.714206,,04e99e89-0ee4-43a0-89a2-68a5c732458d,6914,Roberto Román Triguero,6,Left Back,43.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6c85916-0f1e-4e6b-a9ef-b99a344d32c3,,,,,,,,,,,,,,43.2,8.5,,,,,,,,,,,,,,,,,,
04e99e89-0ee4-43a0-89a2-68a5c732458d,580,1,00:12:17.938,12,17,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.18111,,7c97df1d-223f-4bca-b855-6a4cf9c2aadd,6914,Roberto Román Triguero,6,Left Back,43.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,21.784628,-0.39585045,3.0,High Pass,63.3,0.1,38.0,Left Foot,,,,,,,,75.0,Out,,,,,,,,,,,,,,
7c97df1d-223f-4bca-b855-6a4cf9c2aadd,581,1,00:12:20.120,12,20,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,04e99e89-0ee4-43a0-89a2-68a5c732458d,7900,Tiago Manuel Dias Correia,16,Left Midfield,72.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,
055ea1b3-1e7b-487d-bc51-312ae5f58d26,610,1,00:12:54.007,12,54,23,Goal Keeper,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2f39b503-4780-47d7-ab97-2bc4d4c00fc7,24255,Juan Carlos Martín Corral,1,Goalkeeper,4.2,40.3,,,,,,,,46.0,Standing,44.0,Set,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,,,,,
d2c6960f-c152-46f4-8654-c34d99852a13,611,1,00:13:03.250,13,3,30,Pass,38,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.980673,,a210c410-13d4-4ae3-bfdb-c2e3a65b0939,24255,Juan Carlos Martín Corral,1,Goalkeeper,9.9,44.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,23.352087,1.2842616,1.0,Ground Pass,16.5,66.6,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,
a210c410-13d4-4ae3-bfdb-c2e3a65b0939,612,1,00:13:04.230,13,4,42,Ball Receipt*,38,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,d2c6960f-c152-46f4-8654-c34d99852a13,24138,Joaquín José Marín Ruiz,2,Right Back,16.5,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230e0144-f8ed-40a2-81ad-c9c89c9017f1,613,1,00:13:06.120,13,6,30,Pass,39,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.926942,,fff6571d-eba5-4eb5-a046-98ef1ab3961b,24138,Joaquín José Marín Ruiz,2,Right Back,18.2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,18.388311,-0.5880026,1.0,Ground Pass,33.5,61.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
fff6571d-eba5-4eb5-a046-98ef1ab3961b,614,1,00:13:07.047,13,7,42,Ball Receipt*,39,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,230e0144-f8ed-40a2-81ad-c9c89c9017f1,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,33.5,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fe2ceed-693c-4e80-8bf6-80cd860d5dec,615,1,00:13:07.047,13,7,43,Carry,39,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.864581,,3b87c59d-4354-4ae6-a220-db162351dc51,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,33.5,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,fff6571d-eba5-4eb5-a046-98ef1ab3961b,,,,,,,,,,,,,,33.5,61.2,,,,,,,,,,,,,,,,,,
3b87c59d-4354-4ae6-a220-db162351dc51,616,1,00:13:07.911,13,7,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.414019,,deee80c4-8983-491b-b463-70850cb500bc,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,33.5,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,16.47574,-1.4246074,1.0,Ground Pass,35.9,44.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
deee80c4-8983-491b-b463-70850cb500bc,617,1,00:13:09.325,13,9,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3b87c59d-4354-4ae6-a220-db162351dc51,6713,Diego Javier Llorente Ríos,9,Right Defensive Midfield,35.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66745159-ea5f-4288-9141-31cbd2827efd,618,1,00:13:09.325,13,9,30,Pass,41,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.248825,,3f19ff29-6159-4151-a06a-f6a71c4361cc,6713,Diego Javier Llorente Ríos,9,Right Defensive Midfield,35.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,9.861542,2.6098685,1.0,Ground Pass,27.4,49.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
3f19ff29-6159-4151-a06a-f6a71c4361cc,619,1,00:13:10.574,13,10,42,Ball Receipt*,41,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,66745159-ea5f-4288-9141-31cbd2827efd,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,27.4,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6161d7-0356-4a0e-8f7e-92ea665dad9c,620,1,00:13:10.574,13,10,43,Carry,41,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.114294,,3f19ff29-6159-4151-a06a-f6a71c4361cc,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,27.4,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,653422a6-e2f9-4868-9159-45c3154b7fa6,,,,,,,,,,,,,,27.4,49.9,,,,,,,,,,,,,,,,,,
653422a6-e2f9-4868-9159-45c3154b7fa6,621,1,00:13:10.689,13,10,30,Pass,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.780204,,9381b7e7-b360-404e-80aa-e86948724904,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,27.4,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,37.903297,-1.5576044,3.0,High Pass,27.9,12.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
9381b7e7-b360-404e-80aa-e86948724904,622,1,00:13:12.469,13,12,42,Ball Receipt*,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,653422a6-e2f9-4868-9159-45c3154b7fa6,18404,José Ángel Crespo Rincón,5,Left Center Back,27.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f574eb29-b390-4b25-a0a5-3466c111ccbc,623,1,00:13:12.469,13,12,43,Carry,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.601182,,9381b7e7-b360-404e-80aa-e86948724904,18404,José Ángel Crespo Rincón,5,Left Center Back,27.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,da265961-6255-4e57-a3c6-0b491dae7bdd,,,,,,,,,,,,,,34.8,12.2,,,,,,,,,,,,,,,,,,
da265961-6255-4e57-a3c6-0b491dae7bdd,624,1,00:13:14.070,13,14,30,Pass,43,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.485791,,871d3051-5963-4395-8ee0-b90b1866384d,18404,José Ángel Crespo Rincón,5,Left Center Back,34.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,18.213182,-0.5423027,1.0,Ground Pass,50.4,2.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
871d3051-5963-4395-8ee0-b90b1866384d,625,1,00:13:15.556,13,15,42,Ball Receipt*,43,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,da265961-6255-4e57-a3c6-0b491dae7bdd,7900,Tiago Manuel Dias Correia,16,Left Midfield,50.4,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98df9453-8ba9-4156-9c0c-d08e427a4cb5,626,1,00:13:15.556,13,15,43,Carry,43,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.141891,,136c1480-d3e8-49c5-9e36-ab0930bd9681,7900,Tiago Manuel Dias Correia,16,Left Midfield,50.4,2.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,871d3051-5963-4395-8ee0-b90b1866384d,,,,,,,,,,,,,,48.5,4.0,beeeb6c7-40dc-4870-9618-8f804ef06b7a,,,,,,,,,,,,,,,,,
beeeb6c7-40dc-4870-9618-8f804ef06b7a,627,1,00:13:15.777,13,15,17,Pressure,43,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.961068,,136c1480-d3e8-49c5-9e36-ab0930bd9681,6609,Denis Suárez Fernández,12,Right Midfield,69.7,75.7,,,,,,,,,,,,,,,,True,,,,,,,,,,,,98df9453-8ba9-4156-9c0c-d08e427a4cb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136c1480-d3e8-49c5-9e36-ab0930bd9681,628,1,00:13:16.698,13,16,30,Pass,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.206398,,54fea273-a098-45ee-b200-e07898569c7f,7900,Tiago Manuel Dias Correia,16,Left Midfield,48.5,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,beeeb6c7-40dc-4870-9618-8f804ef06b7a,6914.0,Roberto Román Triguero,15.261062,2.9236345,1.0,Ground Pass,33.6,7.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
54fea273-a098-45ee-b200-e07898569c7f,629,1,00:13:18.904,13,18,42,Ball Receipt*,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,136c1480-d3e8-49c5-9e36-ab0930bd9681,6914,Roberto Román Triguero,6,Left Back,33.6,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fbcc106-f9c0-4f1b-a580-c5bedb3491f9,630,1,00:13:18.904,13,18,43,Carry,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.236926,,54fea273-a098-45ee-b200-e07898569c7f,6914,Roberto Román Triguero,6,Left Back,33.6,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,77bd7b70-589f-4866-bb5c-d9901f0de554,,,,,,,,,,,,,,33.6,7.3,,,,,,,,,,,,,,,,,,
77bd7b70-589f-4866-bb5c-d9901f0de554,631,1,00:13:20.141,13,20,30,Pass,45,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.97135,,476c0d85-0ce8-4f67-b239-66c21856eaf5,6914,Roberto Román Triguero,6,Left Back,33.6,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,14.838464,1.965069,1.0,Ground Pass,27.9,21.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
476c0d85-0ce8-4f67-b239-66c21856eaf5,632,1,00:13:21.112,13,21,42,Ball Receipt*,45,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,77bd7b70-589f-4866-bb5c-d9901f0de554,18404,José Ángel Crespo Rincón,5,Left Center Back,27.9,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9cebc56-ef8f-40cf-a0fc-2b45594c979a,633,1,00:13:21.112,13,21,43,Carry,45,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.073719,,4427971a-319c-4db5-9a95-97119f8e99bc,18404,José Ángel Crespo Rincón,5,Left Center Back,27.9,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,476c0d85-0ce8-4f67-b239-66c21856eaf5,,,,,,,,,,,,,,27.9,23.1,,,,,,,,,,,,,,,,,,
4427971a-319c-4db5-9a95-97119f8e99bc,634,1,00:13:22.186,13,22,30,Pass,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.388104,,91fca27f-4655-42e9-98a0-6ac2d8153dec,18404,José Ángel Crespo Rincón,5,Left Center Back,27.9,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,39.97124,1.3616251,1.0,Ground Pass,36.2,62.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
91fca27f-4655-42e9-98a0-6ac2d8153dec,635,1,00:13:24.574,13,24,42,Ball Receipt*,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4427971a-319c-4db5-9a95-97119f8e99bc,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,36.2,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7744ef1-d9f4-4f87-8a14-45f23ce11c36,636,1,00:13:24.574,13,24,43,Carry,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.293736,,428439e1-cd49-4bb7-88cb-1d7626a58d79,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,36.2,62.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,91fca27f-4655-42e9-98a0-6ac2d8153dec,,,,,,,,,,,,,,55.5,68.5,c5c59140-71c8-40c2-afb0-16df13213f56,,,,,,,,,,,,,,,,,
c5c59140-71c8-40c2-afb0-16df13213f56,637,1,00:13:27.621,13,27,17,Pressure,46,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.422545,,428439e1-cd49-4bb7-88cb-1d7626a58d79,6761,Leonardo Carrilho Baptistão,22,Right Center Forward,65.2,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7744ef1-d9f4-4f87-8a14-45f23ce11c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428439e1-cd49-4bb7-88cb-1d7626a58d79,638,1,00:13:27.868,13,27,30,Pass,47,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.090762,,5eca523f-020b-4676-8435-22d0adeb71df,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,55.5,68.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c5c59140-71c8-40c2-afb0-16df13213f56,26848.0,Roberto Trashorras Gayoso,15.253197,-1.0866238,1.0,Ground Pass,62.6,55.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
5eca523f-020b-4676-8435-22d0adeb71df,639,1,00:13:28.959,13,28,42,Ball Receipt*,47,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,428439e1-cd49-4bb7-88cb-1d7626a58d79,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d47eac96-305c-426f-b31f-263dc3be07e1,640,1,00:13:28.959,13,28,43,Carry,47,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.573659,,5eca523f-020b-4676-8435-22d0adeb71df,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e236450-7793-43b2-9154-59b357586b57,,,,,,,,,,,,,,56.5,48.4,,,,,,,,,,,,,,,,,,
6e236450-7793-43b2-9154-59b357586b57,641,1,00:13:31.532,13,31,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.650961,,33c742f5-7e3f-4e84-8470-6003e4fd7bc9,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,56.5,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,29.8,-1.5707964,1.0,Ground Pass,56.5,18.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
33c742f5-7e3f-4e84-8470-6003e4fd7bc9,642,1,00:13:33.183,13,33,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6e236450-7793-43b2-9154-59b357586b57,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5eaa19d-5614-4c09-be4b-57c12f5e133c,643,1,00:13:33.183,13,33,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.846651,,33c742f5-7e3f-4e84-8470-6003e4fd7bc9,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcaccdee-0a11-43f0-ae81-3c96a67b8c43,,,,,,,,,,,,,,56.5,17.5,,,,,,,,,,,,,,,,,,
bcaccdee-0a11-43f0-ae81-3c96a67b8c43,644,1,00:13:34.030,13,34,30,Pass,49,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.285353,,6e3a5dea-e792-48fc-a2a6-2303ff6e34fb,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,13.0,-1.0382922,1.0,Ground Pass,63.1,6.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
6e3a5dea-e792-48fc-a2a6-2303ff6e34fb,645,1,00:13:35.315,13,35,42,Ball Receipt*,49,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bcaccdee-0a11-43f0-ae81-3c96a67b8c43,6914,Roberto Román Triguero,6,Left Back,63.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b20038b9-48c4-4be0-bdec-e05427b5c53b,646,1,00:13:35.315,13,35,30,Pass,50,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.357081,,23e51995-14a6-4eff-bd07-84ae227ce30d,6914,Roberto Román Triguero,6,Left Back,63.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,9.915645,2.2991138,1.0,Ground Pass,56.5,13.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
23e51995-14a6-4eff-bd07-84ae227ce30d,647,1,00:13:36.672,13,36,42,Ball Receipt*,50,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b20038b9-48c4-4be0-bdec-e05427b5c53b,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fae30f4e-e71c-4f6e-84bf-9cf70f58d45c,648,1,00:13:36.672,13,36,43,Carry,50,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.966265,,23e51995-14a6-4eff-bd07-84ae227ce30d,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec744a9-d4c0-4878-845b-68b637eb31d2,,,,,,,,,,,,,,56.5,13.7,,,,,,,,,,,,,,,,,,
3ec744a9-d4c0-4878-845b-68b637eb31d2,649,1,00:13:37.639,13,37,30,Pass,51,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.08591,,f18754d0-22ee-444d-90f1-4daad2ee0677,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,15.601282,1.5579765,1.0,Ground Pass,56.7,29.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
f18754d0-22ee-444d-90f1-4daad2ee0677,650,1,00:13:38.725,13,38,42,Ball Receipt*,51,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3ec744a9-d4c0-4878-845b-68b637eb31d2,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,56.7,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f84e07a-4229-4af0-ab73-795470cbc12d,651,1,00:13:38.725,13,38,43,Carry,51,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.645272,,1490799a-b75f-4a71-b757-7172bc26ca5e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,56.7,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,f18754d0-22ee-444d-90f1-4daad2ee0677,,,,,,,,,,,,,,55.3,37.0,,,,,,,,,,,,,,,,,,
1490799a-b75f-4a71-b757-7172bc26ca5e,652,1,00:13:40.370,13,40,30,Pass,52,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.7826,,1c61ff44-2ea0-4c7a-bba2-6b97a3704cda,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,55.3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,30.480322,1.4126594,1.0,Ground Pass,60.1,67.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
1c61ff44-2ea0-4c7a-bba2-6b97a3704cda,653,1,00:13:42.152,13,42,42,Ball Receipt*,52,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1490799a-b75f-4a71-b757-7172bc26ca5e,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,60.1,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980bcb9-d067-488d-a422-0279563cf518,654,1,00:13:42.152,13,42,43,Carry,52,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.167575,,1c61ff44-2ea0-4c7a-bba2-6b97a3704cda,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,60.1,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb98356-2b52-40bb-833d-316ca67f77f9,,,,,,,,,,,,,,64.6,66.4,,,,,,,,,,,,,,,,,,
5bb98356-2b52-40bb-833d-316ca67f77f9,655,1,00:13:43.320,13,43,30,Pass,53,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.824365,,0fc7f058-408e-468b-af20-b45d285055c4,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,64.6,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,77bcaae2-41a2-491c-804a-b143e63e7d66,11542.0,Javier Guerra Rodríguez,46.028797,-0.44227087,3.0,High Pass,106.2,46.7,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,
77bcaae2-41a2-491c-804a-b143e63e7d66,656,1,00:13:46.144,13,46,42,Ball Receipt*,53,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5bb98356-2b52-40bb-833d-316ca67f77f9,11542,Javier Guerra Rodríguez,22,Right Center Forward,104.8,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,
d2ff92c1-de5e-4428-8b2c-7058d8362675,708,1,00:15:29.571,15,29,30,Pass,60,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.483236,,38fdc1b4-d03a-41f4-b4cb-a6c826a4cf33,24255,Juan Carlos Martín Corral,1,Goalkeeper,36.2,39.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,29.56924,0.8140984,1.0,Ground Pass,56.5,60.5,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,
38fdc1b4-d03a-41f4-b4cb-a6c826a4cf33,709,1,00:15:31.054,15,31,42,Ball Receipt*,60,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,d2ff92c1-de5e-4428-8b2c-7058d8362675,11542,Javier Guerra Rodríguez,22,Right Center Forward,56.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
