id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,foul_committed,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_receipt,counterpress,foul_won,block,clearance,out,duel,interception,ball_recovery,substitution,miscontrol,injury_stoppage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_2,pass_cross,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,dribble_overrun,related_events_3,foul_committed_offensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_aerial_won,injury_stoppage_in_chain
3eda6220-d676-44e1-bb7c-b56f2f750a0c,3287,2,00:44:27.657,89,27,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.781942,,b72f74b5-c595-4075-a745-c2f5f3db204f,,26797.0,Francisco Medina Luna,17.0,Right Wing,50.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,49.458668,-1.2541608,3.0,High Pass,66.0,3.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b72f74b5-c595-4075-a745-c2f5f3db204f,3288,2,00:44:31.439,89,31,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3eda6220-d676-44e1-bb7c-b56f2f750a0c,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,66.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbfc9b71-8f3f-40ed-97ee-b645f9161599,3289,2,00:44:31.439,89,31,43,Carry,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.847775,,07adfabb-5a89-49e9-89ed-22b7e1966475,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,66.0,3.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457ba85-e03f-4ddc-90d5-5e7d850ee819,108.5,4.5,,,,,,,b72f74b5-c595-4075-a745-c2f5f3db204f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07adfabb-5a89-49e9-89ed-22b7e1966475,3290,2,00:44:35.287,89,35,39,Dribbled Past,215,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.0,,3457ba85-e03f-4ddc-90d5-5e7d850ee819,,7906.0,David Simón Rodríguez Santana,2.0,Right Back,11.6,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907ad9a7-18cd-457d-bb6a-2715a9b0f1da,,,,,,,,,fbfc9b71-8f3f-40ed-97ee-b645f9161599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457ba85-e03f-4ddc-90d5-5e7d850ee819,3291,2,00:44:35.287,89,35,14,Dribble,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,07adfabb-5a89-49e9-89ed-22b7e1966475,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,108.5,4.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907ad9a7-18cd-457d-bb6a-2715a9b0f1da,3292,2,00:44:35.287,89,35,43,Carry,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.107374,,07adfabb-5a89-49e9-89ed-22b7e1966475,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,108.5,4.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457ba85-e03f-4ddc-90d5-5e7d850ee819,112.6,5.3,,,,,,,fe743e10-cf89-434b-bb7e-96bd459ad1fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe743e10-cf89-434b-bb7e-96bd459ad1fa,3293,2,00:44:36.394,89,36,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.993155,,4a4b23b8-2a06-4cfa-9c34-4ab7fa772941,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,112.6,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,28.157593,1.6347659,2.0,Low Pass,110.8,33.4,38.0,Left Foot,,,,b0a7d6fa-f30c-4b23-830b-2f2fc37ba58f,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0a7d6fa-f30c-4b23-830b-2f2fc37ba58f,3294,2,00:44:37.388,89,37,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fe743e10-cf89-434b-bb7e-96bd459ad1fa,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,110.3,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a4b23b8-2a06-4cfa-9c34-4ab7fa772941,3295,2,00:44:37.388,89,37,9,Clearance,215,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.0,,fe743e10-cf89-434b-bb7e-96bd459ad1fa,,7907.0,Pedro Bigas Rigo,5.0,Left Center Back,9.3,46.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688f280-e3be-4a99-bf8e-53d4f954d6c2,3296,2,00:44:39.319,89,39,2,Ball Recovery,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26797.0,Francisco Medina Luna,17.0,Right Wing,96.6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725b3e3-72a3-4dc4-ab3a-d6c645d16c7c,3297,2,00:44:39.402,89,39,16,Shot,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.135616,,acd2d6d5-7b21-4f55-a3a1-6153f1bd1d66,,26797.0,Francisco Medina Luna,17.0,Right Wing,98.3,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05483732,115.9,38.4,1.1,38.0,Left Foot,95.0,Volley,True,87.0,Open Play,100.0,Saved,107.8,44.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,105.3,34.5,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,112.6,4.9,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,117.1,38.7,26753.0,Javier Varas Herrera,1.0,Goalkeeper,False,107.2,42.0,6932.0,Dani Castellano Betancor,6.0,Left Back,False,103.7,38.6,7907.0,Pedro Bigas Rigo,5.0,Left Center Back,False,109.6,32.5,8440.0,Aythami Artiles Oliva,3.0,Right Center Back,False,106.5,30.9,6928.0,Pedro Taunausú Domínguez Placeres,11.0,Left Defensive Midfield,False,112.3,19.0,7906.0,David Simón Rodríguez Santana,2.0,Right Back,False,99.8,16.1,26689.0,Nauzet Alemán Viera,12.0,Right Midfield,False,86.9,48.6,6626.0,Mubarak Wakaso,16.0,Left Midfield,False,,
da718c9f-660d-497e-97f6-5fdb4430e489,3307,2,00:44:48.506,89,48,4,Duel,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,f7ee9bc8-f0f0-43fc-9a85-7f4635a68c9f,,6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,68.3,50.9,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcfab7c4-dd3e-4213-9d82-91272fda13e0,3308,2,00:44:49.866,89,49,2,Ball Recovery,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,67.6,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c7b6098-4a87-4040-8a85-c8ec478f75b2,3309,2,00:44:49.866,89,49,43,Carry,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.617919,,3ef3a2fb-9b40-4541-9dcb-65feecca4a63,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,67.6,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcfab7c4-dd3e-4213-9d82-91272fda13e0,68.1,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ef3a2fb-9b40-4541-9dcb-65feecca4a63,3310,2,00:44:51.484,89,51,30,Pass,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.896177,,d1fccfb1-8b71-4ea8-ba48-f0e8ce37f99f,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,68.1,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,9.654015,-1.340892,1.0,Ground Pass,70.3,28.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1fccfb1-8b71-4ea8-ba48-f0e8ce37f99f,3311,2,00:44:53.380,89,53,42,Ball Receipt*,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3ef3a2fb-9b40-4541-9dcb-65feecca4a63,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed92b23c-71a7-48a8-aafc-3bf455dfa6dd,3312,2,00:44:53.380,89,53,43,Carry,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.642491,,d1fccfb1-8b71-4ea8-ba48-f0e8ce37f99f,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7801d59-9f6f-4a16-8e59-ebb6a7c8f68e,77.4,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7801d59-9f6f-4a16-8e59-ebb6a7c8f68e,3313,2,00:44:54.022,89,54,30,Pass,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.395495,,79281a65-a415-4611-8afb-fd09d8d27354,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.4,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,20.552616,-2.2493367,1.0,Ground Pass,64.5,7.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79281a65-a415-4611-8afb-fd09d8d27354,3314,2,00:44:55.418,89,55,42,Ball Receipt*,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e7801d59-9f6f-4a16-8e59-ebb6a7c8f68e,,6914.0,Roberto Román Triguero,6.0,Left Back,64.5,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35a0e75-0cfc-4d0f-9149-0bfd91ffd999,3315,2,00:44:55.418,89,55,43,Carry,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.224339,,1ed59ae3-6495-4624-a8c6-efb417c776f6,,6914.0,Roberto Román Triguero,6.0,Left Back,64.5,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79281a65-a415-4611-8afb-fd09d8d27354,65.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ed59ae3-6495-4624-a8c6-efb417c776f6,3316,2,00:44:56.642,89,56,30,Pass,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.058594,,4a3a2d82-4314-4f33-bc49-605989b01483,,6914.0,Roberto Román Triguero,6.0,Left Back,65.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,13.703284,1.3275876,1.0,Ground Pass,68.9,20.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a3a2d82-4314-4f33-bc49-605989b01483,3317,2,00:44:57.701,89,57,42,Ball Receipt*,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1ed59ae3-6495-4624-a8c6-efb417c776f6,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,68.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f529ff28-f6d5-4ee5-a89e-d4b2d58d066f,3318,2,00:44:57.701,89,57,30,Pass,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.322507,,5c0f1eef-67ac-425a-8187-126d8722ff49,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,68.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,10.5019045,-1.811156,1.0,Ground Pass,66.4,10.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c0f1eef-67ac-425a-8187-126d8722ff49,3319,2,00:44:59.023,89,59,42,Ball Receipt*,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f529ff28-f6d5-4ee5-a89e-d4b2d58d066f,,6914.0,Roberto Román Triguero,6.0,Left Back,66.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429e9b84-dfa4-44a4-88e4-f83478108866,3320,2,00:44:59.023,89,59,43,Carry,219,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.477873,,0b6036b8-113e-4ba3-8f71-87818e7f33fe,,6914.0,Roberto Román Triguero,6.0,Left Back,66.4,10.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e54ed7-a4d9-4142-8691-e88dca73e323,84.7,15.3,,,,,,,5c0f1eef-67ac-425a-8187-126d8722ff49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b6036b8-113e-4ba3-8f71-87818e7f33fe,3321,2,00:45:01.352,90,1,17,Pressure,219,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.423936,,429e9b84-dfa4-44a4-88e4-f83478108866,,8440.0,Aythami Artiles Oliva,3.0,Right Center Back,33.9,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e54ed7-a4d9-4142-8691-e88dca73e323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
