id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive
7936989c-025e-4dc7-bad5-7b45a09720a5,1233,1,00:37:36.755,37,36,30,Pass,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.668657,,b976e933-68b8-4a21-bbc0-675250d7955a,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,59.1,2.8,26848.0,Roberto Trashorras Gayoso,13.462912,1.0240074,1.0,Ground Pass,66.1,14.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b976e933-68b8-4a21-bbc0-675250d7955a,1234,1,00:37:37.423,37,37,42,Ball Receipt*,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7936989c-025e-4dc7-bad5-7b45a09720a5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,66.1,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca7f87f-d07e-4df8-b33c-e915d11cb2bb,1235,1,00:37:37.423,37,37,43,Carry,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,5.330913,,294860d8-6d2e-4691-844b-e1aabd8c9703,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,66.1,14.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b976e933-68b8-4a21-bbc0-675250d7955a,d77d8dda-8332-4c9a-9e87-fd5205f0c104,93.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d77d8dda-8332-4c9a-9e87-fd5205f0c104,1236,1,00:37:37.507,37,37,17,Pressure,80,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,3.295261,,eca7f87f-d07e-4df8-b33c-e915d11cb2bb,5574,Toni Kroos,10,Center Defensive Midfield,56.7,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294860d8-6d2e-4691-844b-e1aabd8c9703,1237,1,00:37:42.754,37,42,30,Pass,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.030637,,19ed617f-b380-4f9c-8d3a-36611ede4802,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,93.7,2.8,23761.0,Alhassane Bangoura,2.0024984,0.049958397,1.0,Ground Pass,95.7,2.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,81500e34-1fab-4042-94f5-01380ff5f839,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
81500e34-1fab-4042-94f5-01380ff5f839,1238,1,00:37:42.785,37,42,42,Ball Receipt*,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,294860d8-6d2e-4691-844b-e1aabd8c9703,23761,Alhassane Bangoura,17,Right Wing,97.2,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
19ed617f-b380-4f9c-8d3a-36611ede4802,1239,1,00:37:42.785,37,42,10,Interception,80,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.0,,294860d8-6d2e-4691-844b-e1aabd8c9703,3063,Danilo Luiz da Silva,2,Right Back,24.4,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,
d406e0bf-8962-49bb-bd16-7096737a6937,1240,1,00:37:53.444,37,53,30,Pass,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.915782,,028bba7f-7eda-4ae5-9af7-3755a91c4a67,11298,José Ignacio Martínez García,6,Left Back,87.0,0.1,6852.0,Jozabed Sánchez Ruiz,12.111565,1.889936,2.0,Low Pass,83.2,11.6,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c261769-016b-4369-b914-2bd17f9ae8ce,1241,1,00:37:54.309,37,54,17,Pressure,81,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.55019,,028bba7f-7eda-4ae5-9af7-3755a91c4a67,5574,Toni Kroos,10,Center Defensive Midfield,34.8,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04a7b5ec-6236-4943-84b2-912af1c67baa,e3f48bf7-7db8-46f4-983c-858a0c2d7d73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
028bba7f-7eda-4ae5-9af7-3755a91c4a67,1242,1,00:37:54.360,37,54,42,Ball Receipt*,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,5c261769-016b-4369-b914-2bd17f9ae8ce,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,83.2,11.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d406e0bf-8962-49bb-bd16-7096737a6937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3f48bf7-7db8-46f4-983c-858a0c2d7d73,1243,1,00:37:54.360,37,54,43,Carry,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.44,,028bba7f-7eda-4ae5-9af7-3755a91c4a67,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,83.2,11.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,04a7b5ec-6236-4943-84b2-912af1c67baa,5c261769-016b-4369-b914-2bd17f9ae8ce,83.5,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a7b5ec-6236-4943-84b2-912af1c67baa,1244,1,00:37:54.800,37,54,30,Pass,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.844708,,5c261769-016b-4369-b914-2bd17f9ae8ce,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,83.5,11.1,11298.0,José Ignacio Martínez García,8.635392,-1.0760707,1.0,Ground Pass,87.6,3.5,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,62ce3af4-f08e-4502-84be-07521eeb0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ce3af4-f08e-4502-84be-07521eeb0573,1245,1,00:37:55.644,37,55,42,Ball Receipt*,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,04a7b5ec-6236-4943-84b2-912af1c67baa,11298,José Ignacio Martínez García,6,Left Back,87.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d0fb1c6-c17c-4fb4-ae51-452a98c1bcfe,1246,1,00:37:55.644,37,55,43,Carry,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.68,,50f45dce-ae21-405b-840b-7b4fa5b62395,11298,José Ignacio Martínez García,6,Left Back,87.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ce3af4-f08e-4502-84be-07521eeb0573,,89.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50f45dce-ae21-405b-840b-7b4fa5b62395,1247,1,00:37:56.324,37,56,30,Pass,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.49762,,12e1aa70-89f2-4970-a796-e99f33a7e27f,11298,José Ignacio Martínez García,6,Left Back,89.5,4.3,23761.0,Alhassane Bangoura,8.232861,0.8713924,1.0,Ground Pass,94.8,10.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,2a43bfc6-bb85-47a7-a00a-373bd0b8ae7e,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
12e1aa70-89f2-4970-a796-e99f33a7e27f,1248,1,00:37:56.822,37,56,42,Ball Receipt*,81,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,50f45dce-ae21-405b-840b-7b4fa5b62395,23761,Alhassane Bangoura,17,Right Wing,99.9,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
3eabe4c2-a965-4319-b816-d1cf49e3c2ea,1288,1,00:39:27.691,39,27,30,Pass,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.85284,,d4be6e9a-f386-403a-9ba3-95a5b72b8715,24138,Joaquín José Marín Ruiz,2,Right Back,42.7,80.0,6852.0,Jozabed Sánchez Ruiz,5.635601,-2.0503156,2.0,Low Pass,40.1,75.0,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aeeaa4b-10bf-40b7-994f-1879caf975fe,1289,1,00:39:28.480,39,28,17,Pressure,85,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.237199,,0624d00f-e548-41cf-9508-1be76b34b410,5463,Luka Modrić,15,Left Center Midfield,78.6,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4be6e9a-f386-403a-9ba3-95a5b72b8715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4be6e9a-f386-403a-9ba3-95a5b72b8715,1290,1,00:39:28.544,39,28,42,Ball Receipt*,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3eabe4c2-a965-4319-b816-d1cf49e3c2ea,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,40.1,75.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5aeeaa4b-10bf-40b7-994f-1879caf975fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0624d00f-e548-41cf-9508-1be76b34b410,1291,1,00:39:28.544,39,28,30,Pass,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.718285,,5aeeaa4b-10bf-40b7-994f-1879caf975fe,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,39.5,75.3,24138.0,Joaquín José Marín Ruiz,4.7010636,1.0595657,1.0,Ground Pass,41.8,79.4,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,624ee780-bada-4be4-bfcd-d15ab02022e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624ee780-bada-4be4-bfcd-d15ab02022e2,1292,1,00:39:29.262,39,29,42,Ball Receipt*,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0624d00f-e548-41cf-9508-1be76b34b410,24138,Joaquín José Marín Ruiz,2,Right Back,41.8,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b2f3e9-6497-4dc1-a4a1-aab624885e1e,1293,1,00:39:29.262,39,29,43,Carry,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.570024,,34023591-3f9a-411d-bfea-3b1a3160cc85,24138,Joaquín José Marín Ruiz,2,Right Back,41.8,79.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,624ee780-bada-4be4-bfcd-d15ab02022e2,70a18deb-f795-47dd-a096-98259f5f03d6,41.7,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a18deb-f795-47dd-a096-98259f5f03d6,1294,1,00:39:29.445,39,29,17,Pressure,85,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.381147,,f4b2f3e9-6497-4dc1-a4a1-aab624885e1e,5574,Toni Kroos,10,Center Defensive Midfield,74.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34023591-3f9a-411d-bfea-3b1a3160cc85,1295,1,00:39:29.832,39,29,30,Pass,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.114034,,05fa4a78-6e45-4b74-acd9-999280b87ce8,24138,Joaquín José Marín Ruiz,2,Right Back,41.7,78.8,11542.0,Javier Guerra Rodríguez,3.1016126,-0.032246884,1.0,Ground Pass,44.8,78.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,9e63ec41-3b63-406e-8995-efac66298cc4,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
05fa4a78-6e45-4b74-acd9-999280b87ce8,1296,1,00:39:29.946,39,29,42,Ball Receipt*,85,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,34023591-3f9a-411d-bfea-3b1a3160cc85,11542,Javier Guerra Rodríguez,23,Center Forward,52.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
9e63ec41-3b63-406e-8995-efac66298cc4,1297,1,00:39:29.946,39,29,6,Block,85,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.0,,34023591-3f9a-411d-bfea-3b1a3160cc85,5574,Toni Kroos,10,Center Defensive Midfield,75.3,1.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5630f38-f064-4e3d-92d6-35c384631ba7,1298,1,00:39:50.020,39,50,30,Pass,86,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.688742,,7e5d1a31-5fbd-4c09-aa76-8b5fdcfa2cad,24138,Joaquín José Marín Ruiz,2,Right Back,47.1,80.0,11542.0,Javier Guerra Rodríguez,22.947767,-0.113544606,3.0,High Pass,69.9,77.4,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,8a396abe-8b64-4863-a167-61cc7f373640,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
8a396abe-8b64-4863-a167-61cc7f373640,1299,1,00:39:51.709,39,51,42,Ball Receipt*,86,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c5630f38-f064-4e3d-92d6-35c384631ba7,11542,Javier Guerra Rodríguez,23,Center Forward,67.6,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
7c1c752c-9785-4c12-9cb0-b908d8c3a00f,1333,1,00:40:29.092,40,29,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.458965,,1e739665-5b0f-4441-b5ce-44125ce2fdba,10612,Yoel Rodríguez Oterino,1,Goalkeeper,7.0,36.1,11298.0,José Ignacio Martínez García,35.75318,-0.9703816,1.0,Ground Pass,27.2,6.6,63.0,Goal Kick,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e739665-5b0f-4441-b5ce-44125ce2fdba,1334,1,00:40:31.551,40,31,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,7c1c752c-9785-4c12-9cb0-b908d8c3a00f,11298,José Ignacio Martínez García,6,Left Back,27.2,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93a9a9e0-1a8d-4eeb-b1f3-efa8a7ff0b65,1335,1,00:40:32.440,40,32,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.890377,,e184d291-9560-40ba-8bd1-4a38e996e2ec,11298,José Ignacio Martínez García,6,Left Back,29.9,6.4,6852.0,Jozabed Sánchez Ruiz,16.530275,1.5102643,1.0,Ground Pass,30.9,22.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e184d291-9560-40ba-8bd1-4a38e996e2ec,1336,1,00:40:33.331,40,33,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,93a9a9e0-1a8d-4eeb-b1f3-efa8a7ff0b65,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,30.9,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e1068b1-8262-4cb9-94c7-b2b48950c018,1337,1,00:40:33.331,40,33,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.870127,,5f548d21-6911-4a65-a990-e94db0d1f7a1,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,30.9,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e184d291-9560-40ba-8bd1-4a38e996e2ec,,33.3,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f548d21-6911-4a65-a990-e94db0d1f7a1,1338,1,00:40:34.201,40,34,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.724783,,7e229a9a-81ec-4c58-894b-6723fb489620,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,33.3,22.7,23761.0,Alhassane Bangoura,10.434558,-0.21243203,1.0,Ground Pass,43.5,20.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e229a9a-81ec-4c58-894b-6723fb489620,1339,1,00:40:34.926,40,34,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,5f548d21-6911-4a65-a990-e94db0d1f7a1,23761,Alhassane Bangoura,17,Right Wing,43.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e52e5c3-ef1e-4a73-ab6a-9ad36e8419d7,1340,1,00:40:34.926,40,34,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.384933,,7e229a9a-81ec-4c58-894b-6723fb489620,23761,Alhassane Bangoura,17,Right Wing,43.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82fbc6b0-5882-4dd3-afec-0047010fa1bd,,42.7,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82fbc6b0-5882-4dd3-afec-0047010fa1bd,1341,1,00:40:36.311,40,36,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.010654,,90ad4bfe-4db2-46c8-82b3-50fe63c034de,23761,Alhassane Bangoura,17,Right Wing,42.7,16.4,11298.0,José Ignacio Martínez García,11.101802,-1.5888124,1.0,Ground Pass,42.5,5.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90ad4bfe-4db2-46c8-82b3-50fe63c034de,1342,1,00:40:37.321,40,37,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,82fbc6b0-5882-4dd3-afec-0047010fa1bd,11298,José Ignacio Martínez García,6,Left Back,42.5,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39f9bef0-0273-42ea-9582-86ed59c7d9ee,1343,1,00:40:37.321,40,37,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.104942,,90ad4bfe-4db2-46c8-82b3-50fe63c034de,11298,José Ignacio Martínez García,6,Left Back,42.5,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69ee775-18c2-4a6a-b8a9-546941bbb2fd,,41.7,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b69ee775-18c2-4a6a-b8a9-546941bbb2fd,1344,1,00:40:38.426,40,38,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.884432,,26602ff7-99c5-4924-9d05-0d0187f3ac35,11298,José Ignacio Martínez García,6,Left Back,41.7,5.3,23761.0,Alhassane Bangoura,6.6730804,2.6243052,1.0,Ground Pass,35.9,8.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26602ff7-99c5-4924-9d05-0d0187f3ac35,1345,1,00:40:39.311,40,39,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,b69ee775-18c2-4a6a-b8a9-546941bbb2fd,23761,Alhassane Bangoura,17,Right Wing,35.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc359f7a-1591-4df5-98cd-9a7c9f93db71,1346,1,00:40:39.311,40,39,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.210766,,26602ff7-99c5-4924-9d05-0d0187f3ac35,23761,Alhassane Bangoura,17,Right Wing,35.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d9cdd2-a984-40e4-9740-a1867ce12ad6,,35.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1d9cdd2-a984-40e4-9740-a1867ce12ad6,1347,1,00:40:39.521,40,39,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.303754,,17111dc3-09c4-4427-abfd-edfb76988c54,23761,Alhassane Bangoura,17,Right Wing,35.9,8.6,11298.0,José Ignacio Martínez García,7.641989,-0.74837804,1.0,Ground Pass,41.5,3.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17111dc3-09c4-4427-abfd-edfb76988c54,1348,1,00:40:40.825,40,40,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,f1d9cdd2-a984-40e4-9740-a1867ce12ad6,11298,José Ignacio Martínez García,6,Left Back,41.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d65949b1-43aa-4130-9d47-25f95c2fb82d,1349,1,00:40:40.825,40,40,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.002371,,88176bf6-fb04-477e-871e-53f0b74034c6,11298,José Ignacio Martínez García,6,Left Back,41.7,3.5,6852.0,Jozabed Sánchez Ruiz,22.200901,1.5798051,1.0,Ground Pass,41.5,25.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88176bf6-fb04-477e-871e-53f0b74034c6,1350,1,00:40:41.828,40,41,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,d65949b1-43aa-4130-9d47-25f95c2fb82d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,41.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ad85b35-a574-430d-ac90-6dc2a9d49785,1351,1,00:40:41.828,40,41,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.857211,,d6ebdd9b-0456-4b34-bf18-2e61fc2534cd,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,41.5,25.7,26848.0,Roberto Trashorras Gayoso,11.829624,-1.8711598,1.0,Ground Pass,38.0,14.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6ebdd9b-0456-4b34-bf18-2e61fc2534cd,1352,1,00:40:42.685,40,42,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,6ad85b35-a574-430d-ac90-6dc2a9d49785,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,38.0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632371c5-b0bd-46a4-a5ee-910c362d7a69,1353,1,00:40:42.685,40,42,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.186404,,49f9cbb6-fdeb-43c5-a40b-d59dcb354b35,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,38.0,14.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d6ebdd9b-0456-4b34-bf18-2e61fc2534cd,ed719630-a90a-458e-9cb0-e03f713eec22,41.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed719630-a90a-458e-9cb0-e03f713eec22,1354,1,00:40:44.313,40,44,17,Pressure,88,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.597806,,49f9cbb6-fdeb-43c5-a40b-d59dcb354b35,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,84.2,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632371c5-b0bd-46a4-a5ee-910c362d7a69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49f9cbb6-fdeb-43c5-a40b-d59dcb354b35,1355,1,00:40:44.871,40,44,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.844866,,66f0a5f0-b408-41ef-885a-0cdece662418,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,41.3,12.2,11542.0,Javier Guerra Rodríguez,11.001818,-0.018179815,1.0,Ground Pass,52.3,12.0,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,b87e71e5-a424-42e0-b27b-3bdca5e9e58e,ed719630-a90a-458e-9cb0-e03f713eec22,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
b87e71e5-a424-42e0-b27b-3bdca5e9e58e,1356,1,00:40:45.716,40,45,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,49f9cbb6-fdeb-43c5-a40b-d59dcb354b35,11542,Javier Guerra Rodríguez,23,Center Forward,53.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
66f0a5f0-b408-41ef-885a-0cdece662418,1357,1,00:40:45.716,40,45,10,Interception,88,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,49f9cbb6-fdeb-43c5-a40b-d59dcb354b35,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,67.8,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,
