id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,dribble,ball_recovery,foul_committed,foul_won,substitution,block,miscontrol,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,carry_end_location_0,carry_end_location_1,foul_committed_card_id,foul_committed_card_name,pass_type_id,pass_type_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_outcome_id,pass_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,related_events,related_events_4,pass_cross,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name,clearance_right_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,dribble_overrun,shot_one_on_one
0c986cda-7216-476f-8799-3f4b5b85e6f2,2274,2,00:24:17.210,69,17,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.934798,,5ea4c75b-532a-475d-b24f-6749ceb865d6,,6713,Diego Javier Llorente Ríos,5,Left Center Back,22.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4,0.0,3.0,High Pass,66.1,8.7,,40.0,Right Foot,,,,,,,,,,,,,,,62.0,Free Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ab72d6-4cdf-48f7-8b48-0efa75bdaac9,2275,2,00:24:18.145,69,18,4,Duel,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,5ea4c75b-532a-475d-b24f-6749ceb865d6,,26685,Nicolás Ladislao Fedor Flores,22,Right Center Forward,66.1,8.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ea4c75b-532a-475d-b24f-6749ceb865d6,2276,2,00:24:18.145,69,18,9,Clearance,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,0c986cda-7216-476f-8799-3f4b5b85e6f2,,8234,Ignacio Camacho Barnola,11,Left Defensive Midfield,54.0,71.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ab72d6-4cdf-48f7-8b48-0efa75bdaac9,,,,,,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5dd017-3f34-400b-929b-fbd882ee9d85,2277,2,00:24:19.843,69,19,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.240861,,0c9baf94-6314-4809-a435-76c72d47e3be,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,67.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.834488,-0.22768933,3.0,High Pass,84.1,7.3,,37.0,Head,,,,,,,,,,,,,,,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c9baf94-6314-4809-a435-76c72d47e3be,2278,2,00:24:21.084,69,21,2,Ball Recovery,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,9b5dd017-3f34-400b-929b-fbd882ee9d85,,6569,Roberto José Rosales Altuve,2,Right Back,36.0,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dfcf240-93d3-4920-b63a-43f44f25ee81,2279,2,00:24:21.084,69,21,43,Carry,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.676834,,0c9baf94-6314-4809-a435-76c72d47e3be,,6569,Roberto José Rosales Altuve,2,Right Back,36.0,72.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1eea07-956f-4fa3-8f53-72d12f3d6013,a4360ea1-6fba-410f-84c3-3da4a9e6489c,,,,,,,,36.0,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a1eea07-956f-4fa3-8f53-72d12f3d6013,2280,2,00:24:21.637,69,21,17,Pressure,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.354021,,2dfcf240-93d3-4920-b63a-43f44f25ee81,,26685,Nicolás Ladislao Fedor Flores,22,Right Center Forward,84.3,9.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4360ea1-6fba-410f-84c3-3da4a9e6489c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4360ea1-6fba-410f-84c3-3da4a9e6489c,2281,2,00:24:21.761,69,21,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,1.905292,,2a1eea07-956f-4fa3-8f53-72d12f3d6013,,6569,Roberto José Rosales Altuve,2,Right Back,36.0,71.4,,,,True,,,,,,,,,,,,,,,,,,,,,,26669.0,Weligton Róbson Pena de Oliveira,21.553886,-1.776381,2.0,Low Pass,31.6,50.3,,40.0,Right Foot,,39a783c7-1cf6-4161-904d-24dcaaa34170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a783c7-1cf6-4161-904d-24dcaaa34170,2282,2,00:24:23.666,69,23,42,Ball Receipt*,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,,,a4360ea1-6fba-410f-84c3-3da4a9e6489c,,26669,Weligton Róbson Pena de Oliveira,5,Left Center Back,31.6,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2cdad3d-793e-4a7b-a9fe-e5e484edc0d8,2283,2,00:24:23.666,69,23,43,Carry,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.781613,,39a783c7-1cf6-4161-904d-24dcaaa34170,,26669,Weligton Róbson Pena de Oliveira,5,Left Center Back,31.6,50.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64eacc39-4fd2-41cb-b733-4040ef06965d,67608e83-6354-449b-82e8-f6e82c0a63f2,,,,,,,,32.8,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67608e83-6354-449b-82e8-f6e82c0a63f2,2284,2,00:24:23.963,69,23,17,Pressure,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.599942,,64eacc39-4fd2-41cb-b733-4040ef06965d,,6852,Jozabed Sánchez Ruiz,24,Left Center Forward,84.5,31.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2cdad3d-793e-4a7b-a9fe-e5e484edc0d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64eacc39-4fd2-41cb-b733-4040ef06965d,2285,2,00:24:24.448,69,24,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,2.211069,,355266c7-632e-4276-9e3d-0a4f8eb8e4ea,,26669,Weligton Róbson Pena de Oliveira,5,Left Center Back,32.8,48.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,33.340218,-0.1626832,3.0,High Pass,65.7,43.3,,38.0,Left Foot,,67608e83-6354-449b-82e8-f6e82c0a63f2,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355266c7-632e-4276-9e3d-0a4f8eb8e4ea,2286,2,00:24:26.659,69,26,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.872644,,64eacc39-4fd2-41cb-b733-4040ef06965d,,27144,Antonio Amaya Carazo,3,Right Center Back,54.4,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,15.6285,0.77182436,2.0,Low Pass,65.6,47.7,,37.0,Head,,d46ea38e-0a9b-413d-8238-fdee6cc624a1,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46ea38e-0a9b-413d-8238-fdee6cc624a1,2287,2,00:24:27.531,69,27,42,Ball Receipt*,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,355266c7-632e-4276-9e3d-0a4f8eb8e4ea,,4711,Pablo Hernández Domínguez,12,Right Midfield,65.6,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23a24194-26ce-4ab3-a5d1-2aedcee88815,2288,2,00:24:27.531,69,27,43,Carry,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.678416,,bbe2d169-a71c-4733-b95f-7fc61eaf21fd,,4711,Pablo Hernández Domínguez,12,Right Midfield,65.6,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d46ea38e-0a9b-413d-8238-fdee6cc624a1,,,,,,,,,57.6,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbe2d169-a71c-4733-b95f-7fc61eaf21fd,2289,2,00:24:30.210,69,30,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.638387,,31016971-7f4c-4abb-91bc-303f7c995f9f,,4711,Pablo Hernández Domínguez,12,Right Midfield,57.6,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,49.877148,0.08430673,1.0,Ground Pass,107.3,66.0,,40.0,Right Foot,,acd1fe84-4aed-484d-b1ce-153ba668b75e,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31016971-7f4c-4abb-91bc-303f7c995f9f,2290,2,00:24:34.848,69,34,42,Ball Receipt*,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,bbe2d169-a71c-4733-b95f-7fc61eaf21fd,,6852,Jozabed Sánchez Ruiz,24,Left Center Forward,101.8,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd1fe84-4aed-484d-b1ce-153ba668b75e,2291,2,00:24:34.848,69,34,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,1.537981,,bbe2d169-a71c-4733-b95f-7fc61eaf21fd,,26669,Weligton Róbson Pena de Oliveira,5,Left Center Back,12.8,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,5577.0,Francisco Guillermo Ochoa Magaña,16.063934,1.7523202,1.0,Ground Pass,9.9,29.9,,40.0,Right Foot,,de8118ed-4840-4572-a13d-93e84b6e209f,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de8118ed-4840-4572-a13d-93e84b6e209f,2292,2,00:24:36.386,69,36,42,Ball Receipt*,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,,,acd1fe84-4aed-484d-b1ce-153ba668b75e,,5577,Francisco Guillermo Ochoa Magaña,1,Goalkeeper,9.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cbbd97e-8f5a-4b5f-ae7e-a1bac8f26471,2293,2,00:24:36.386,69,36,43,Carry,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.397338,,3349fc24-5a0e-4596-8e8b-6c7a1b573200,,5577,Francisco Guillermo Ochoa Magaña,1,Goalkeeper,9.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de8118ed-4840-4572-a13d-93e84b6e209f,,,,,,,,,9.2,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349fc24-5a0e-4596-8e8b-6c7a1b573200,2294,2,00:24:36.784,69,36,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,3.61807,,49f4f2f0-a994-47a8-bc51-fb9507fd0e25,,5577,Francisco Guillermo Ochoa Magaña,1,Goalkeeper,9.2,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.383614,-0.18187574,3.0,High Pass,44.0,23.5,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84c15bb2-8843-4caf-8778-eb803844a52e,2295,2,00:24:40.402,69,40,4,Duel,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,49f4f2f0-a994-47a8-bc51-fb9507fd0e25,,6580,José Luis García del Pozo,9,Right Defensive Midfield,44.0,23.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49f4f2f0-a994-47a8-bc51-fb9507fd0e25,2296,2,00:24:40.402,69,40,30,Pass,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.655892,,3349fc24-5a0e-4596-8e8b-6c7a1b573200,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,76.1,56.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,21.993862,-0.7693224,3.0,High Pass,91.9,41.3,,,,,84c15bb2-8843-4caf-8778-eb803844a52e,c9ef4029-10bb-4f59-a970-280990311bf2,,,,,,,,,,,,66.0,Recovery,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0f02a3a-fdd6-48aa-a728-ff1583726a00,2297,2,00:24:42.058,69,42,4,Duel,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,c9ef4029-10bb-4f59-a970-280990311bf2,,26685,Nicolás Ladislao Fedor Flores,22,Right Center Forward,91.9,41.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ef4029-10bb-4f59-a970-280990311bf2,2298,2,00:24:42.058,69,42,9,Clearance,144,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,49f4f2f0-a994-47a8-bc51-fb9507fd0e25,,6727,Raúl Albentosa Redal,3,Right Center Back,28.2,38.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f02a3a-fdd6-48aa-a728-ff1583726a00,,,,,,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09193a22-f3db-4749-a75d-c0eb1bd233db,2299,2,00:24:43.987,69,43,2,Ball Recovery,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,74.8,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40162470-efb3-486b-aca1-a3ca4f44d75e,2300,2,00:24:43.987,69,43,43,Carry,144,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.240972,,09193a22-f3db-4749-a75d-c0eb1bd233db,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,74.8,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d4301a6-1611-40b8-885b-c67e95ee5932,,,,,,,,,74.8,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
