id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,goalkeeper,dribble,duel,counterpress,out,interception,clearance,ball_recovery,foul_committed,foul_won,off_camera,shot,substitution,block,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won,related_events_3,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,clearance_right_foot,clearance_head,pass_switch,pass_inswinging,miscontrol_aerial_won,related_events_4,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
0339a1c4-46f4-4a45-bd13-88c0e184efef,2317,2,00:23:01.936,68,1,43,Carry,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.799997,,0a0ea096-4196-4aa9-a4be-cbf27d0a3677,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,76.2,31.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9366953a-06b0-45bd-9a67-0511ddd8c094,80.7,30.5,e1e5046d-70b1-4771-9d25-b8a01305aaaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9366953a-06b0-45bd-9a67-0511ddd8c094,2318,2,00:23:03.247,68,3,17,Pressure,180,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.332893,,0339a1c4-46f4-4a45-bd13-88c0e184efef,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,39.4,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1e5046d-70b1-4771-9d25-b8a01305aaaf,2319,2,00:23:03.736,68,3,30,Pass,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.937817,,132ef65a-d80f-4b4a-a283-6800bade4c75,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,80.7,30.5,9246.0,Patrick Ebert,13.705838,-0.5191461,1.0,Ground Pass,92.6,23.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9dace87-d307-4a84-95fe-01cfc7a96769,2320,2,00:23:04.518,68,4,17,Pressure,180,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.185876,,132ef65a-d80f-4b4a-a283-6800bade4c75,6856.0,Carlos Martín Vigaray,2.0,Right Back,27.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83b45cd7-ab8c-4220-9034-bcb727e8acf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132ef65a-d80f-4b4a-a283-6800bade4c75,2321,2,00:23:04.674,68,4,42,Ball Receipt*,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a9dace87-d307-4a84-95fe-01cfc7a96769,9246.0,Patrick Ebert,21.0,Left Wing,92.6,23.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e1e5046d-70b1-4771-9d25-b8a01305aaaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b45cd7-ab8c-4220-9034-bcb727e8acf9,2322,2,00:23:04.674,68,4,43,Carry,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.040000003,,132ef65a-d80f-4b4a-a283-6800bade4c75,9246.0,Patrick Ebert,21.0,Left Wing,92.6,23.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,93e352c9-60d4-49b7-a0e4-dcbbbce45559,92.9,23.7,a9dace87-d307-4a84-95fe-01cfc7a96769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93e352c9-60d4-49b7-a0e4-dcbbbce45559,2323,2,00:23:04.714,68,4,30,Pass,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.839639,,5201e776-b560-485e-800f-ae52d1d9a851,9246.0,Patrick Ebert,21.0,Left Wing,92.9,23.7,4711.0,Pablo Hernández Domínguez,6.041523,-2.714965,1.0,Ground Pass,87.4,21.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201e776-b560-485e-800f-ae52d1d9a851,2324,2,00:23:05.554,68,5,42,Ball Receipt*,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,93e352c9-60d4-49b7-a0e4-dcbbbce45559,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,87.4,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e797902-96b5-42b5-9e89-c63384843838,2325,2,00:23:05.554,68,5,43,Carry,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.031949,,476a3c7c-8dc3-4937-9619-e38b970f1348,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,87.4,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201e776-b560-485e-800f-ae52d1d9a851,86.8,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476a3c7c-8dc3-4937-9619-e38b970f1348,2326,2,00:23:05.586,68,5,30,Pass,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.804298,,37def400-7036-45f7-8985-de4360759f0c,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,86.8,21.2,,,11.890332,0.31643146,1.0,Ground Pass,98.1,24.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37def400-7036-45f7-8985-de4360759f0c,2327,2,00:23:06.390,68,6,9,Clearance,180,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.0,,476a3c7c-8dc3-4937-9619-e38b970f1348,6856.0,Carlos Martín Vigaray,2.0,Right Back,22.0,55.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4f1196f-5960-4c37-b249-8fe2ad12ef85,2328,2,00:23:09.430,68,9,2,Ball Recovery,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,11298.0,José Ignacio Martínez García,6.0,Left Back,61.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378a51be-5dbf-4504-bf2a-a3a07e925ad1,2329,2,00:23:09.430,68,9,43,Carry,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.32,,400bc6fd-fb1e-4144-80bf-8ac937d6cc83,11298.0,José Ignacio Martínez García,6.0,Left Back,61.2,18.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9637076d-7447-481b-b560-02c7834a8e61,64.7,11.6,d4f1196f-5960-4c37-b249-8fe2ad12ef85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637076d-7447-481b-b560-02c7834a8e61,2330,2,00:23:09.949,68,9,17,Pressure,180,360,Rayo Vallecano,4,From Throw In,216,Getafe,1.659347,,378a51be-5dbf-4504-bf2a-a3a07e925ad1,24035.0,Álvaro Vázquez García,23.0,Center Forward,58.9,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400bc6fd-fb1e-4144-80bf-8ac937d6cc83,2331,2,00:23:11.750,68,11,30,Pass,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.951889,,46dc46be-293a-4e82-978f-b973e691c545,11298.0,José Ignacio Martínez García,6.0,Left Back,64.7,11.6,26848.0,Roberto Trashorras Gayoso,17.54537,-0.42285392,1.0,Ground Pass,80.7,4.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46dc46be-293a-4e82-978f-b973e691c545,2332,2,00:23:12.702,68,12,42,Ball Receipt*,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,400bc6fd-fb1e-4144-80bf-8ac937d6cc83,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,80.7,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecae3e28-3943-4320-8c0e-af8ab55f6663,2333,2,00:23:12.702,68,12,43,Carry,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.611615,,46dc46be-293a-4e82-978f-b973e691c545,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,80.7,4.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cebfea18-b571-453c-b1c2-97c48292466c,80.7,6.1,e33aeeb5-aab0-44eb-bb55-9159c095375b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebfea18-b571-453c-b1c2-97c48292466c,2334,2,00:23:12.740,68,12,17,Pressure,180,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.850065,,e33aeeb5-aab0-44eb-bb55-9159c095375b,6720.0,Pablo Sarabia García,17.0,Right Wing,36.4,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecae3e28-3943-4320-8c0e-af8ab55f6663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e33aeeb5-aab0-44eb-bb55-9159c095375b,2335,2,00:23:13.314,68,13,30,Pass,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.913092,,cebfea18-b571-453c-b1c2-97c48292466c,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,80.7,6.1,4711.0,Pablo Hernández Domínguez,10.154801,2.1314833,1.0,Ground Pass,75.3,14.7,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,d2ef5675-0488-472f-82d9-6d990db3da5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2ef5675-0488-472f-82d9-6d990db3da5e,2336,2,00:23:14.227,68,14,42,Ball Receipt*,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e33aeeb5-aab0-44eb-bb55-9159c095375b,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,75.3,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21579ff5-cbea-47cc-90d6-4969f82f5a2c,2337,2,00:23:14.227,68,14,43,Carry,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.239414,,82f5abfc-a43a-448e-a49c-e90f1ce564a8,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,75.3,14.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d2ef5675-0488-472f-82d9-6d990db3da5e,79.0,6.5,fdea0ace-32c7-4ed3-ab8b-2fa72926991c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82f5abfc-a43a-448e-a49c-e90f1ce564a8,2338,2,00:23:14.624,68,14,17,Pressure,180,360,Rayo Vallecano,4,From Throw In,216,Getafe,1.001183,,21579ff5-cbea-47cc-90d6-4969f82f5a2c,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,40.5,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdea0ace-32c7-4ed3-ab8b-2fa72926991c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdea0ace-32c7-4ed3-ab8b-2fa72926991c,2339,2,00:23:15.466,68,15,30,Pass,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.915547,,49a11af4-b8fd-4cec-9886-41ea739ede84,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,79.0,6.5,11298.0,José Ignacio Martínez García,4.3174067,0.23374318,1.0,Ground Pass,83.2,7.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,4fa2294b-db68-43ab-bd2a-9e4004d14fb1,,,82f5abfc-a43a-448e-a49c-e90f1ce564a8,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a11af4-b8fd-4cec-9886-41ea739ede84,2340,2,00:23:16.382,68,16,42,Ball Receipt*,180,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,fdea0ace-32c7-4ed3-ab8b-2fa72926991c,11298.0,José Ignacio Martínez García,6.0,Left Back,88.6,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92a1b515-780e-4114-98fc-698465710eb8,2357,2,00:23:55.643,68,55,30,Pass,183,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.287146,,5aea2037-a4ae-4fe6-bf46-47130f539d53,11298.0,José Ignacio Martínez García,6.0,Left Back,42.2,0.1,11542.0,Javier Guerra Rodríguez,17.537674,0.43559375,3.0,High Pass,58.1,7.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aea2037-a4ae-4fe6-bf46-47130f539d53,2358,2,00:23:56.931,68,56,42,Ball Receipt*,183,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,92a1b515-780e-4114-98fc-698465710eb8,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,58.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
