id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,block_deflection,related_events,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_right_foot,related_events_4,foul_committed_card_id,foul_committed_card_name,location,pass_goal_assist,shot_first_time
267ac076-828a-4b1f-b7c3-cfbf2b5679d0,937,1,00:26:30.772,26,30,2,Ball Recovery,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,313af268-92b1-4a8b-9fec-353d63b6159d,6713,Diego Javier Llorente Ríos,3,Right Center Back,10.8,64.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5113dad9-95bf-45c3-8f0b-f1ee61524925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912a59a6-a979-47a2-b24b-95f9dd1cf46f,938,1,00:26:30.772,26,30,43,Carry,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.474125,,267ac076-828a-4b1f-b7c3-cfbf2b5679d0,6713,Diego Javier Llorente Ríos,3,Right Center Back,10.8,64.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,313af268-92b1-4a8b-9fec-353d63b6159d,8.2,67.5,9fb9fbc4-09c7-4930-b5fa-60bac48bf398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fb9fbc4-09c7-4930-b5fa-60bac48bf398,939,1,00:26:32.247,26,32,30,Pass,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.264262,,5814fda7-f699-46b2-bd6d-07ea96329beb,6713,Diego Javier Llorente Ríos,3,Right Center Back,8.2,67.5,24138.0,Joaquín José Marín Ruiz,8.937561,0.7061991,1.0,Ground Pass,15.0,73.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5814fda7-f699-46b2-bd6d-07ea96329beb,940,1,00:26:33.511,26,33,42,Ball Receipt*,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9fb9fbc4-09c7-4930-b5fa-60bac48bf398,24138,Joaquín José Marín Ruiz,2,Right Back,15.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4084700-a69c-43e6-a9f3-d92489e542dd,941,1,00:26:33.511,26,33,43,Carry,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.689503,,5814fda7-f699-46b2-bd6d-07ea96329beb,24138,Joaquín José Marín Ruiz,2,Right Back,15.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f608f050-c4d2-4656-91d1-2c3ff8d19d80,15.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f608f050-c4d2-4656-91d1-2c3ff8d19d80,942,1,00:26:34.200,26,34,30,Pass,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.091912,,3e317f36-eebf-49cf-b270-1f427f831cbe,24138,Joaquín José Marín Ruiz,2,Right Back,15.3,72.2,26607.0,José Raúl Baena Urdiales,17.020576,-0.63527566,1.0,Ground Pass,29.0,62.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d494c3c2-4356-4cca-bb06-8846ccad1d15,943,1,00:26:34.201,26,34,17,Pressure,66,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.199357,,,6609,Denis Suárez Fernández,16,Left Midfield,101.1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e317f36-eebf-49cf-b270-1f427f831cbe,944,1,00:26:35.292,26,35,42,Ball Receipt*,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f608f050-c4d2-4656-91d1-2c3ff8d19d80,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,29.0,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e50be410-c7b0-4d42-9626-30f1050a9f21,945,1,00:26:35.292,26,35,43,Carry,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.720794,,3e317f36-eebf-49cf-b270-1f427f831cbe,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,29.0,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9664f35b-9372-454a-816e-64f2cc196537,31.1,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9664f35b-9372-454a-816e-64f2cc196537,946,1,00:26:36.013,26,36,30,Pass,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.848751,,ea9ac78f-b1b6-413f-b8b9-6b7167936090,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,31.1,63.1,24138.0,Joaquín José Marín Ruiz,10.28251,1.4440287,1.0,Ground Pass,32.4,73.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea9ac78f-b1b6-413f-b8b9-6b7167936090,947,1,00:26:36.862,26,36,42,Ball Receipt*,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9664f35b-9372-454a-816e-64f2cc196537,24138,Joaquín José Marín Ruiz,2,Right Back,32.4,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee0b3ae3-acb6-4ce2-ad59-c673aa2764c3,948,1,00:26:36.862,26,36,43,Carry,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.614249,,79891309-edda-4c46-944c-4967de5a3043,24138,Joaquín José Marín Ruiz,2,Right Back,32.4,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9ac78f-b1b6-413f-b8b9-6b7167936090,32.3,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79891309-edda-4c46-944c-4967de5a3043,949,1,00:26:38.476,26,38,30,Pass,66,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.47737,,963158f8-4ad6-4d57-954a-1d527b3a945d,24138,Joaquín José Marín Ruiz,2,Right Back,32.3,73.3,,,68.32313,-0.24994844,3.0,High Pass,98.5,56.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b84d0f18-979c-477d-b5d3-66e15439f0a1,979,1,00:27:40.159,27,40,30,Pass,68,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.94168,,94dacc0f-745d-4eb4-9bf7-9c7c7569d8a6,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.0,44.0,,,66.11051,-0.09695945,3.0,High Pass,71.8,37.6,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94dacc0f-745d-4eb4-9bf7-9c7c7569d8a6,980,1,00:27:43.100,27,43,30,Pass,68,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.121924,,6477925a-c445-491f-86e6-85811b545030,3324,Eric Bertrand Bailly,3,Right Center Back,48.3,42.5,,,2.302173,-0.6000502,2.0,Low Pass,50.2,41.2,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,b84d0f18-979c-477d-b5d3-66e15439f0a1,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477925a-c445-491f-86e6-85811b545030,981,1,00:27:43.222,27,43,6,Block,68,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,94dacc0f-745d-4eb4-9bf7-9c7c7569d8a6,4711,Pablo Hernández Domínguez,17,Right Wing,69.9,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03a736e8-cc88-42de-bbe5-7e062c8220c3,982,1,00:27:44.358,27,44,17,Pressure,68,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.4794,,978f8ac1-58cb-4d16-990e-1261b38e5553,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,70.0,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafdab55-f5c1-4a61-ba33-03ed9fc6ba76,,,ef97b352-98c6-41f9-90db-0a346da6aa11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf35e6c7-2b05-474e-bc5d-fd698f648ed3,1021,1,00:28:20.501,28,20,30,Pass,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.872455,,3c0550d6-44ab-446d-b756-532dbdbd1b08,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,32.1,32.8,6852.0,Jozabed Sánchez Ruiz,14.981655,0.4636476,2.0,Low Pass,45.5,39.5,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,a8d33645-c622-4692-a070-674bb6bab0aa,,,b6e44392-406e-431d-83df-5c5353689542,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6e44392-406e-431d-83df-5c5353689542,1022,1,00:28:22.373,28,22,42,Ball Receipt*,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cf35e6c7-2b05-474e-bc5d-fd698f648ed3,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,45.5,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39564314-6d33-40b1-b061-e253d50c2621,1023,1,00:28:22.373,28,22,43,Carry,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.576321,,1651dbc3-5ea7-4fdc-8033-f0bec0a53697,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,45.5,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e44392-406e-431d-83df-5c5353689542,62.7,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651dbc3-5ea7-4fdc-8033-f0bec0a53697,1024,1,00:28:25.950,28,25,30,Pass,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.280535,,5c18a89e-9a41-4bf0-b808-c784a1b48ca4,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.7,59.3,11539.0,Adrián Embarba Blázquez,45.912308,0.24867648,1.0,Ground Pass,107.2,70.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c18a89e-9a41-4bf0-b808-c784a1b48ca4,1025,1,00:28:30.230,28,30,42,Ball Receipt*,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1651dbc3-5ea7-4fdc-8033-f0bec0a53697,11539,Adrián Embarba Blázquez,19,Center Attacking Midfield,107.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f09ad12-c323-49f5-a7bd-bedbc6dc6b18,1026,1,00:28:30.230,28,30,43,Carry,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.113596,,5c18a89e-9a41-4bf0-b808-c784a1b48ca4,11539,Adrián Embarba Blázquez,19,Center Attacking Midfield,107.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42899bc-28bc-409b-b4b5-3ce773fe1153,116.3,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42899bc-28bc-409b-b4b5-3ce773fe1153,1027,1,00:28:32.344,28,32,30,Pass,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.012624,,faffea1f-2383-43f4-82f2-e480eb90796e,11539,Adrián Embarba Blázquez,19,Center Attacking Midfield,116.3,69.1,11542.0,Javier Guerra Rodríguez,23.830233,-1.6211739,2.0,Low Pass,115.1,45.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,fb5e887e-cbf2-42cb-8438-a8547f4c37f1,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
fb5e887e-cbf2-42cb-8438-a8547f4c37f1,1028,1,00:28:33.357,28,33,42,Ball Receipt*,70,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c42899bc-28bc-409b-b4b5-3ce773fe1153,11542,Javier Guerra Rodríguez,23,Center Forward,109.0,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faffea1f-2383-43f4-82f2-e480eb90796e,1029,1,00:28:33.357,28,33,9,Clearance,70,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,c42899bc-28bc-409b-b4b5-3ce773fe1153,6752,Víctor Ruíz Torre,5,Left Center Back,5.0,34.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,
