id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,related_events_3,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,related_events_5,related_events_6,shot_one_on_one
658189d6-9076-42b6-9179-c42fca49154c,2454,2,00:21:51.150,66,51,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,58f4ffa6-28f3-49d9-8555-8291ceff7233,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,51.3,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aeff259-0b60-4357-8ddf-985b25a021e4,2455,2,00:21:51.150,66,51,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,2.5552,,58ce33c7-7025-4eff-9dec-ee49872148b7,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,51.3,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658189d6-9076-42b6-9179-c42fca49154c,,61.1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ce33c7-7025-4eff-9dec-ee49872148b7,2456,2,00:21:53.705,66,53,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.4222,,0b39f2e2-9bb8-4cba-8a4d-7c54bed77c34,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,61.1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.993887,-2.3011322,1.0,Ground Pass,55.1,21.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b39f2e2-9bb8-4cba-8a4d-7c54bed77c34,2457,2,00:21:55.128,66,55,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,58ce33c7-7025-4eff-9dec-ee49872148b7,,5211,Jordi Alba Ramos,6,Left Back,55.1,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0fc8295-a6f2-443f-8318-8a962c719b08,2458,2,00:21:55.128,66,55,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,0.8527,,0b39f2e2-9bb8-4cba-8a4d-7c54bed77c34,,5211,Jordi Alba Ramos,6,Left Back,55.1,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2c8dbd-b783-4f5c-8fe0-99c576225401,,56.2,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd2c8dbd-b783-4f5c-8fe0-99c576225401,2459,2,00:21:55.980,66,55,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.2068,,a916f7cf-52ce-433c-b58a-285fa3658fe6,,5211,Jordi Alba Ramos,6,Left Back,56.2,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,20.0771,-0.86649203,1.0,Ground Pass,69.2,3.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39ba2add-079c-446e-9187-57b202469e54,2460,2,00:21:56.760,66,56,17,Pressure,156,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,4.095853,,35911ae9-c81e-4fed-8ca4-0a376f6defe3,,24138,Joaquín José Marín Ruiz,2,Right Back,44.3,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f30d887-89bc-444c-aac9-85df5857e5ff,a916f7cf-52ce-433c-b58a-285fa3658fe6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a916f7cf-52ce-433c-b58a-285fa3658fe6,2461,2,00:21:57.187,66,57,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,39ba2add-079c-446e-9187-57b202469e54,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,69.2,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2c8dbd-b783-4f5c-8fe0-99c576225401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f30d887-89bc-444c-aac9-85df5857e5ff,2462,2,00:21:57.187,66,57,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,3.0989,,35911ae9-c81e-4fed-8ca4-0a376f6defe3,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,69.2,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ba2add-079c-446e-9187-57b202469e54,a916f7cf-52ce-433c-b58a-285fa3658fe6,64.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35911ae9-c81e-4fed-8ca4-0a376f6defe3,2463,2,00:22:00.286,67,0,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,0.8998,,39ba2add-079c-446e-9187-57b202469e54,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,64.1,6.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.650826,1.7764367,1.0,Ground Pass,60.7,22.9,38.0,Left Foot,,,,fc313a69-7be2-4e18-b0d4-3b3d973c580b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc313a69-7be2-4e18-b0d4-3b3d973c580b,2464,2,00:22:01.186,67,1,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,35911ae9-c81e-4fed-8ca4-0a376f6defe3,,5470,Ivan Rakitić,10,Center Defensive Midfield,60.7,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e042a85e-2261-4510-a693-c1d48ee431c4,2465,2,00:22:01.186,67,1,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.2561,,b597d32e-80a1-4393-8d90-036671f8360b,,5470,Ivan Rakitić,10,Center Defensive Midfield,60.7,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc313a69-7be2-4e18-b0d4-3b3d973c580b,,57.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b597d32e-80a1-4393-8d90-036671f8360b,2466,2,00:22:02.442,67,2,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,2.534537,,b0c16f06-a06b-4479-8f98-df819f89e844,,5470,Ivan Rakitić,10,Center Defensive Midfield,57.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.468403,1.7082225,1.0,Ground Pass,53.7,51.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0c16f06-a06b-4479-8f98-df819f89e844,2467,2,00:22:04.976,67,4,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,b597d32e-80a1-4393-8d90-036671f8360b,,5213,Gerard Piqué Bernabéu,3,Right Center Back,53.7,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63035f90-3bcb-4d9a-9662-10cdb8101f1a,2468,2,00:22:04.976,67,4,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.108563,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,5213,Gerard Piqué Bernabéu,3,Right Center Back,53.7,51.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2806238-0019-46de-93e9-eaf3768abcbd,b0c16f06-a06b-4479-8f98-df819f89e844,55.4,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e3a976-2a1c-4b42-a005-33fbc78a3457,2469,2,00:22:05.975,67,5,17,Pressure,156,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,3.289255,,28fe948b-ef87-4383-a369-e5a6e2019b92,,12626,Emiliano Adrián Insúa Zapata,6,Left Back,61.3,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594fed54-c480-4fbc-8f40-71c2b59673d9,63035f90-3bcb-4d9a-9662-10cdb8101f1a,,,,a2806238-0019-46de-93e9-eaf3768abcbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adbcea8c-133c-4e99-8bd6-36f3b8b586b5,b770746e-c3a2-4f8a-b519-8a8b1d47aa46,b8aabe1d-7a3e-4105-b932-156109c6e718,
a2806238-0019-46de-93e9-eaf3768abcbd,2470,2,00:22:06.085,67,6,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,0.8478,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,5213,Gerard Piqué Bernabéu,3,Right Center Back,55.4,55.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.03309,0.25859356,1.0,Ground Pass,70.9,59.9,40.0,Right Foot,,,,adbcea8c-133c-4e99-8bd6-36f3b8b586b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbcea8c-133c-4e99-8bd6-36f3b8b586b5,2471,2,00:22:06.933,67,6,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.9,59.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2806238-0019-46de-93e9-eaf3768abcbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28fe948b-ef87-4383-a369-e5a6e2019b92,2472,2,00:22:06.933,67,6,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.3012,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.9,59.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,10.454664,-1.8320149,1.0,Ground Pass,68.2,49.8,38.0,Left Foot,,,,b8aabe1d-7a3e-4105-b932-156109c6e718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8aabe1d-7a3e-4105-b932-156109c6e718,2473,2,00:22:08.234,67,8,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,20131,Xavier Hernández Creus,13,Right Center Midfield,68.2,49.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fe948b-ef87-4383-a369-e5a6e2019b92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b770746e-c3a2-4f8a-b519-8a8b1d47aa46,2474,2,00:22:08.234,67,8,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,0.8255,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,20131,Xavier Hernández Creus,13,Right Center Midfield,68.2,49.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594fed54-c480-4fbc-8f40-71c2b59673d9,b8aabe1d-7a3e-4105-b932-156109c6e718,70.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594fed54-c480-4fbc-8f40-71c2b59673d9,2475,2,00:22:09.060,67,9,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,0.9985,,01e3a976-2a1c-4b42-a005-33fbc78a3457,,20131,Xavier Hernández Creus,13,Right Center Midfield,70.9,48.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.46948,-1.871402,1.0,Ground Pass,67.8,38.4,40.0,Right Foot,,,,1f2e8a03-f676-4092-ae0a-8decb4d3a157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f2e8a03-f676-4092-ae0a-8decb4d3a157,2476,2,00:22:10.058,67,10,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,594fed54-c480-4fbc-8f40-71c2b59673d9,,5470,Ivan Rakitić,10,Center Defensive Midfield,67.8,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b3445a-3f0a-4a81-8a7f-7d485cc85c3b,2477,2,00:22:10.058,67,10,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,0.6388,,1f2e8a03-f676-4092-ae0a-8decb4d3a157,,5470,Ivan Rakitić,10,Center Defensive Midfield,67.8,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a712ff7a-3d4b-4c51-be03-9e619f16ddcd,,68.6,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a712ff7a-3d4b-4c51-be03-9e619f16ddcd,2478,2,00:22:10.697,67,10,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.0376,,f2fc135d-8fa0-459a-8d4a-61f54199149f,,5470,Ivan Rakitić,10,Center Defensive Midfield,68.6,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,20.012497,-0.87029994,1.0,Ground Pass,81.5,20.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2fc135d-8fa0-459a-8d4a-61f54199149f,2479,2,00:22:11.734,67,11,42,Ball Receipt*,156,217,Barcelona,3,From Free Kick,217,Barcelona,,,a712ff7a-3d4b-4c51-be03-9e619f16ddcd,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,81.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043808d7-a99c-4b83-814b-b8e93144f434,2480,2,00:22:11.734,67,11,43,Carry,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.64,,a42b1d4f-6bc0-4cf7-b52d-bf663e92a7e1,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,81.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2fc135d-8fa0-459a-8d4a-61f54199149f,,92.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a42b1d4f-6bc0-4cf7-b52d-bf663e92a7e1,2481,2,00:22:13.374,67,13,30,Pass,156,217,Barcelona,3,From Free Kick,217,Barcelona,1.4175,,c1390675-62b7-4923-9791-313f6ca18392,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,92.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.1325865,-0.45415422,1.0,Ground Pass,105.0,14.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
