id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,ball_recovery,under_pressure,counterpress,clearance,interception,dribble,duel,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot,off_camera,out,foul_committed,foul_won,injury_stoppage,substitution,miscontrol,block,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_technique_id,pass_technique_name,pass_through_ball,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_won_defensive,related_events,location
0b0a1ac6-382c-4668-b0bb-ec7aadd58839,3104,2,00:20:47.887,65,47,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.673328,,ca4d4ed5-9264-4bb4-a8cb-294f0d844617,10609,Jérémy Mathieu,5,Left Center Back,36.4,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,12.747549,0.48118967,1.0,Ground Pass,47.7,43.6,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
ca4d4ed5-9264-4bb4-a8cb-294f0d844617,3105,2,00:20:48.560,65,48,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,0b0a1ac6-382c-4668-b0bb-ec7aadd58839,20131,Xavier Hernández Creus,15,Left Center Midfield,47.7,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b86e2b94-e167-4a45-bb56-424875f914f4,3106,2,00:20:48.560,65,48,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.239972,,9d9b9dda-df4d-476b-b930-34c193d788e2,20131,Xavier Hernández Creus,15,Left Center Midfield,47.7,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4d4ed5-9264-4bb4-a8cb-294f0d844617,47.7,43.6,,,,,,,,,,,,,,,,,,,,
9d9b9dda-df4d-476b-b930-34c193d788e2,3107,2,00:20:48.800,65,48,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,2.281342,,c5b65b88-7e1a-4a2c-a5e7-e5b0cd2a4b45,20131,Xavier Hernández Creus,15,Left Center Midfield,47.7,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11302.0,Jordi Masip López,34.390987,3.068835,2.0,Low Pass,13.4,46.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
c5b65b88-7e1a-4a2c-a5e7-e5b0cd2a4b45,3108,2,00:20:51.081,65,51,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,9d9b9dda-df4d-476b-b930-34c193d788e2,11302,Jordi Masip López,1,Goalkeeper,13.4,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0da494a4-29f2-46fd-91f1-76fca4043a1c,3109,2,00:20:51.081,65,51,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.138558,,0ff17549-40d7-4cc5-9906-261afded06bf,11302,Jordi Masip López,1,Goalkeeper,13.4,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b65b88-7e1a-4a2c-a5e7-e5b0cd2a4b45,10.7,45.7,,,,,,,,,,,,,,,,,,,,
0ff17549-40d7-4cc5-9906-261afded06bf,3110,2,00:20:52.220,65,52,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.630647,,dd4cada2-da12-45b4-a7a2-15744cad3968,11302,Jordi Masip López,1,Goalkeeper,10.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,21.717505,0.7560906,1.0,Ground Pass,26.5,60.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
dd4cada2-da12-45b4-a7a2-15744cad3968,3111,2,00:20:53.851,65,53,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,0ff17549-40d7-4cc5-9906-261afded06bf,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,26.5,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07d28f4f-2784-4979-b064-6938a6da061f,3112,2,00:20:53.851,65,53,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.079953,,db00b1c3-6e38-4177-ba29-ef3b11dd76f3,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,26.5,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd4cada2-da12-45b4-a7a2-15744cad3968,26.5,60.6,,,,,,,,,,,,,,,,,,,,
db00b1c3-6e38-4177-ba29-ef3b11dd76f3,3113,2,00:20:53.931,65,53,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.506853,,65b35424-ad6b-4675-97e5-26be79e0312e,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,26.5,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11302.0,Jordi Masip López,20.14572,-2.5219202,1.0,Ground Pass,10.1,48.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
65b35424-ad6b-4675-97e5-26be79e0312e,3114,2,00:20:55.437,65,55,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,db00b1c3-6e38-4177-ba29-ef3b11dd76f3,11302,Jordi Masip López,1,Goalkeeper,10.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d95c4ee3-a4f8-4bf4-b862-ecd70b87d32d,3115,2,00:20:55.437,65,55,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.670762,,3ac58bda-874e-47ea-8e1d-3272fb57828c,11302,Jordi Masip López,1,Goalkeeper,10.1,48.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b35424-ad6b-4675-97e5-26be79e0312e,10.9,57.9,,,8478ac8e-a115-4fc8-993e-de9d45dd6529,,,,,,,,,,,,,,,,,
8478ac8e-a115-4fc8-993e-de9d45dd6529,3116,2,00:20:55.493,65,55,17,Pressure,106,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,1.6765,,3ac58bda-874e-47ea-8e1d-3272fb57828c,27243,Oriol Riera Magem,19,Center Attacking Midfield,100.8,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95c4ee3-a4f8-4bf4-b862-ecd70b87d32d,,,,,,,,,,,,,,,,,,,,,,
3ac58bda-874e-47ea-8e1d-3272fb57828c,3117,2,00:20:57.108,65,57,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,2.939289,,3a1b8beb-faf7-4d2c-9cab-e1c873c6a340,11302,Jordi Masip López,1,Goalkeeper,10.9,57.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,27318.0,Douglas Pereira dos Santos,44.31986,0.5090709,3.0,High Pass,49.6,79.5,,,,8478ac8e-a115-4fc8-993e-de9d45dd6529,,,40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,
3a1b8beb-faf7-4d2c-9cab-e1c873c6a340,3118,2,00:21:00.047,66,0,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,3ac58bda-874e-47ea-8e1d-3272fb57828c,27318,Douglas Pereira dos Santos,2,Right Back,49.6,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
